data_variant;dataset;mean_test_score;mean_train_score;param_class_weight;param_max_depth;param_max_features;params
_woe_scaled;2;0.8040677201493576;0.8828621220515265;{0: 1, 1: 90};9;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 9, 'max_features': None}
_woe_scaled;2;0.7781291397608949;0.8907238198609553;{0: 1, 1: 90};9;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 9, 'max_features': 0.5}
_woe_scaled;2;0.7742153169566316;0.8958298032701247;{0: 1, 1: 90};9;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 9, 'max_features': 0.75}
_woe_scaled;2;0.7808544525657888;0.9009009560627674;{0: 1, 1: 90};11;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 11, 'max_features': None}
_woe_scaled;2;0.7225003354245175;0.9172461888753896;{0: 1, 1: 90};11;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 11, 'max_features': 0.5}
_woe_scaled;2;0.7595905781888995;0.9150480176524932;{0: 1, 1: 90};11;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 11, 'max_features': 0.75}
_woe_scaled;2;0.7349581730023067;0.9339443528362592;{0: 1, 1: 90};15;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 15, 'max_features': None}
_woe_scaled;2;0.7162181622747213;0.9468389668665332;{0: 1, 1: 90};15;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 15, 'max_features': 0.5}
_woe_scaled;2;0.7007675330754535;0.9517168857642855;{0: 1, 1: 90};15;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 15, 'max_features': 0.75}
_woe_scaled;2;0.6659768886927552;0.9645875906265694;{0: 1, 1: 90};20;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 20, 'max_features': None}
_woe_scaled;2;0.6403943291302208;0.9724655215210768;{0: 1, 1: 90};20;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 20, 'max_features': 0.5}
_woe_scaled;2;0.6417827202722721;0.9761320662928092;{0: 1, 1: 90};20;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 20, 'max_features': 0.75}
_woe_scaled;2;0.7884970465228109;0.795814217934805;balanced;3;;{'class_weight': 'balanced', 'max_depth': 3, 'max_features': None}
_woe_scaled;2;0.7887445246379012;0.8004183699565149;balanced;3;0.5;{'class_weight': 'balanced', 'max_depth': 3, 'max_features': 0.5}
_woe_scaled;2;0.8005510341636188;0.8071451479909872;balanced;3;0.75;{'class_weight': 'balanced', 'max_depth': 3, 'max_features': 0.75}
_woe_scaled;2;0.8074154957647556;0.8338556551661387;balanced;5;;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': None}
_woe_scaled;2;0.8154678513468867;0.8362024021442599;balanced;5;0.5;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 0.5}
_woe_scaled;2;0.8128325907045416;0.8466790691441473;balanced;5;0.75;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 0.75}
_woe_scaled;2;0.8057763003486482;0.866850085920692;balanced;7;;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': None}
_woe_scaled;2;0.800391416952401;0.8633505173789888;balanced;7;0.5;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.5}
_woe_scaled;2;0.801952993725155;0.8755141939700977;balanced;7;0.75;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.75}
_woe_scaled;2;0.7832695692918277;0.8921291198966141;balanced;9;;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': None}
_woe_scaled;2;0.7784345717600797;0.893399870747208;balanced;9;0.5;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': 0.5}
_woe_scaled;2;0.7746813168610353;0.907089752116192;balanced;9;0.75;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': 0.75}
_woe_scaled;2;0.7633713825156502;0.9128186411195933;balanced;11;;{'class_weight': 'balanced', 'max_depth': 11, 'max_features': None}
_woe_scaled;2;0.7529285286374636;0.9127842814354864;balanced;11;0.5;{'class_weight': 'balanced', 'max_depth': 11, 'max_features': 0.5}
_woe_scaled;2;0.7295926058321692;0.9278562445564784;balanced;11;0.75;{'class_weight': 'balanced', 'max_depth': 11, 'max_features': 0.75}
_woe_scaled;2;0.7048964456325761;0.9466683023491433;balanced;15;;{'class_weight': 'balanced', 'max_depth': 15, 'max_features': None}
_woe_scaled;2;0.6888043121161496;0.9556159902792054;balanced;15;0.5;{'class_weight': 'balanced', 'max_depth': 15, 'max_features': 0.5}
_woe_scaled;2;0.6948776254371826;0.9606130664272129;balanced;15;0.75;{'class_weight': 'balanced', 'max_depth': 15, 'max_features': 0.75}
_woe_scaled;2;0.6487525385069788;0.9742834534263429;balanced;20;;{'class_weight': 'balanced', 'max_depth': 20, 'max_features': None}
_woe_scaled;2;0.6256030858544226;0.9833984982982844;balanced;20;0.5;{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 0.5}
_woe_scaled;2;0.6101350255145414;0.9850424718858519;balanced;20;0.75;{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 0.75}
_woe_scaled;2;0.7998480951296717;0.8101070457527582;;3;;{'class_weight': None, 'max_depth': 3, 'max_features': None}
_woe_scaled;2;0.7747319856086177;0.7860762754173567;;3;0.5;{'class_weight': None, 'max_depth': 3, 'max_features': 0.5}
_woe_scaled;2;0.7955942830167742;0.8077135578866514;;3;0.75;{'class_weight': None, 'max_depth': 3, 'max_features': 0.75}
_woe_scaled;2;0.8115333392174281;0.8404126082704707;;5;;{'class_weight': None, 'max_depth': 5, 'max_features': None}
_woe_scaled;2;0.8090432408965641;0.8340583584726129;;5;0.5;{'class_weight': None, 'max_depth': 5, 'max_features': 0.5}
_woe_scaled;2;0.8146740759860559;0.8400109674945909;;5;0.75;{'class_weight': None, 'max_depth': 5, 'max_features': 0.75}
_woe_scaled;2;0.8063677078112476;0.8694962625185407;;7;;{'class_weight': None, 'max_depth': 7, 'max_features': None}
_woe_scaled;2;0.7878547279100371;0.8660509513096977;;7;0.5;{'class_weight': None, 'max_depth': 7, 'max_features': 0.5}
_woe_scaled;2;0.8010815978062593;0.8689198316488177;;7;0.75;{'class_weight': None, 'max_depth': 7, 'max_features': 0.75}
_woe_scaled;2;0.7813697915576735;0.9022134323313348;;9;;{'class_weight': None, 'max_depth': 9, 'max_features': None}
_woe_scaled;2;0.7489050073354896;0.89714300410483;;9;0.5;{'class_weight': None, 'max_depth': 9, 'max_features': 0.5}
_woe_scaled;2;0.7803589924602988;0.9014974729137079;;9;0.75;{'class_weight': None, 'max_depth': 9, 'max_features': 0.75}
_woe_scaled;2;0.7269151460705506;0.9354116898947875;;11;;{'class_weight': None, 'max_depth': 11, 'max_features': None}
_woe_scaled;2;0.6930254035728092;0.9331560264339444;;11;0.5;{'class_weight': None, 'max_depth': 11, 'max_features': 0.5}
_woe_scaled;2;0.7228311886018715;0.9335062227491823;;11;0.75;{'class_weight': None, 'max_depth': 11, 'max_features': 0.75}
_woe_scaled;2;0.6111997312623109;0.9841224854529043;;15;;{'class_weight': None, 'max_depth': 15, 'max_features': None}
_woe_scaled;2;0.5964461932959395;0.9822852213440418;;15;0.5;{'class_weight': None, 'max_depth': 15, 'max_features': 0.5}
_woe_scaled;2;0.5860734391696336;0.981101373796203;;15;0.75;{'class_weight': None, 'max_depth': 15, 'max_features': 0.75}
_woe_scaled;2;0.540572408779343;0.9991626816409489;;20;;{'class_weight': None, 'max_depth': 20, 'max_features': None}
_woe_scaled;2;0.5439148489037037;0.9989939284756127;;20;0.5;{'class_weight': None, 'max_depth': 20, 'max_features': 0.5}
_woe_scaled;2;0.5459469289540164;0.9967029655508051;;20;0.75;{'class_weight': None, 'max_depth': 20, 'max_features': 0.75}
_woe_pca;2;0.7423857664504326;0.7765203665741571;{0: 1, 1: 30};3;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 3, 'max_features': None}
_woe_pca;2;0.7403522316081899;0.7639737744959846;{0: 1, 1: 30};3;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 3, 'max_features': 0.5}
_woe_pca;2;0.7513239081494388;0.774964256632775;{0: 1, 1: 30};3;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 3, 'max_features': 0.75}
_woe_pca;2;0.7579788770486607;0.829504664375737;{0: 1, 1: 30};5;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 5, 'max_features': None}
_woe_pca;2;0.7559903384619459;0.8169020512914967;{0: 1, 1: 30};5;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 5, 'max_features': 0.5}
_woe_pca;2;0.7589170879922355;0.8239017954334784;{0: 1, 1: 30};5;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 5, 'max_features': 0.75}
_woe_pca;2;0.7280941763362644;0.8824873847294172;{0: 1, 1: 30};7;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 7, 'max_features': None}
_woe_pca;2;0.7327252224372082;0.8731869202613167;{0: 1, 1: 30};7;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 7, 'max_features': 0.5}
_woe_pca;2;0.7289619419500393;0.8785325576152974;{0: 1, 1: 30};7;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 7, 'max_features': 0.75}
_woe_pca;2;0.6869252917061349;0.9250589123712772;{0: 1, 1: 30};9;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 9, 'max_features': None}
_woe_pca;2;0.6823342886956874;0.9148960617976166;{0: 1, 1: 30};9;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 9, 'max_features': 0.5}
_woe_pca;2;0.6832311037755641;0.9234857471584299;{0: 1, 1: 30};9;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 9, 'max_features': 0.75}
_woe_pca;2;0.6562030599504259;0.9529766246181105;{0: 1, 1: 30};11;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 11, 'max_features': None}
_woe_pca;2;0.638628807751631;0.9480773818246704;{0: 1, 1: 30};11;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 11, 'max_features': 0.5}
_woe_pca;2;0.6523866283900839;0.954576312739921;{0: 1, 1: 30};11;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 11, 'max_features': 0.75}
_woe_pca;2;0.6217657381568725;0.9800257883318734;{0: 1, 1: 30};15;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 15, 'max_features': None}
_woe_pca;2;0.6123544908328353;0.9820160868875678;{0: 1, 1: 30};15;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 15, 'max_features': 0.5}
_woe_pca;2;0.6256950307332114;0.9806282336158109;{0: 1, 1: 30};15;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 15, 'max_features': 0.75}
_woe_pca;2;0.5674049579569626;0.9930702512315348;{0: 1, 1: 30};20;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 20, 'max_features': None}
_woe_pca;2;0.5732589533483657;0.9936913652183599;{0: 1, 1: 30};20;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 20, 'max_features': 0.5}
_woe_pca;2;0.5691793158048802;0.9934076452943735;{0: 1, 1: 30};20;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 20, 'max_features': 0.75}
_woe_pca;2;0.7478342323385504;0.7714137637083966;{0: 1, 1: 40};3;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 3, 'max_features': None}
_woe_pca;2;0.7393320589956912;0.7662690155402407;{0: 1, 1: 40};3;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 3, 'max_features': 0.5}
_woe_pca;2;0.7478342323385504;0.7714137637083966;{0: 1, 1: 40};3;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 3, 'max_features': 0.75}
_woe_pca;2;0.7515207134828058;0.8237730984206046;{0: 1, 1: 40};5;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': None}
_woe_pca;2;0.7496648742844907;0.8181243947323223;{0: 1, 1: 40};5;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.5}
_woe_pca;2;0.7420325863659095;0.8186620910066595;{0: 1, 1: 40};5;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.75}
_woe_pca;2;0.7192739961692243;0.8742821586632732;{0: 1, 1: 40};7;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': None}
_woe_pca;2;0.7339191922252873;0.8658832399047292;{0: 1, 1: 40};7;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.5}
_woe_pca;2;0.7223531970623815;0.8778682065009691;{0: 1, 1: 40};7;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.75}
_woe_pca;2;0.6882994244736961;0.9166232373014704;{0: 1, 1: 40};9;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': None}
_woe_pca;2;0.7036058419797572;0.9086119380746076;{0: 1, 1: 40};9;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': 0.5}
_woe_pca;2;0.6726791669522427;0.9194353139792216;{0: 1, 1: 40};9;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': 0.75}
_woe_pca;2;0.6761578346313769;0.9440992377873749;{0: 1, 1: 40};11;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 11, 'max_features': None}
_woe_pca;2;0.6684643207522011;0.9379505452996312;{0: 1, 1: 40};11;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 11, 'max_features': 0.5}
_woe_pca;2;0.6689243816910321;0.9444091240772061;{0: 1, 1: 40};11;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 11, 'max_features': 0.75}
_woe_pca;2;0.6331672511639352;0.9724865249525625;{0: 1, 1: 40};15;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 15, 'max_features': None}
_woe_pca;2;0.6249059583373567;0.9752999183200473;{0: 1, 1: 40};15;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 15, 'max_features': 0.5}
_woe_pca;2;0.6278932453282596;0.9737374815253846;{0: 1, 1: 40};15;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 15, 'max_features': 0.75}
_woe_pca;2;0.5871438381173695;0.9887939048177766;{0: 1, 1: 40};20;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 20, 'max_features': None}
_woe_pca;2;0.5823288188040482;0.9897399343483371;{0: 1, 1: 40};20;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 20, 'max_features': 0.5}
_woe_pca;2;0.5749316211614967;0.9886090240551112;{0: 1, 1: 40};20;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 20, 'max_features': 0.75}
_woe_pca;2;0.7466540329263395;0.7701926599324571;{0: 1, 1: 50};3;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 3, 'max_features': None}
_woe_pca;2;0.7389782510489932;0.7656689519842228;{0: 1, 1: 50};3;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 3, 'max_features': 0.5}
_woe_pca;2;0.7466540329263395;0.7701926599324571;{0: 1, 1: 50};3;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 3, 'max_features': 0.75}
_woe_pca;2;0.7572275392906932;0.8236553691772205;{0: 1, 1: 50};5;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 5, 'max_features': None}
_woe_pca;2;0.7434561005472433;0.8128343460276775;{0: 1, 1: 50};5;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 5, 'max_features': 0.5}
_woe_pca;2;0.7406651004242069;0.8171202248430116;{0: 1, 1: 50};5;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 5, 'max_features': 0.75}
_woe_pca;2;0.7316778770468763;0.8713706503289835;{0: 1, 1: 50};7;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 7, 'max_features': None}
_woe_pca;2;0.7405360925636272;0.8618341958510534;{0: 1, 1: 50};7;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 7, 'max_features': 0.5}
_woe_pca;2;0.7307191169806052;0.8703793667868682;{0: 1, 1: 50};7;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 7, 'max_features': 0.75}
_woe_pca;2;0.6919218774932786;0.9097920196588517;{0: 1, 1: 50};9;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 9, 'max_features': None}
_woe_pca;2;0.7127484239150212;0.9055482510223198;{0: 1, 1: 50};9;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 9, 'max_features': 0.5}
_woe_pca;2;0.6798993192790769;0.9093268514074168;{0: 1, 1: 50};9;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 9, 'max_features': 0.75}
_woe_pca;2;0.6800510936816186;0.9341864447599054;{0: 1, 1: 50};11;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 11, 'max_features': None}
_woe_pca;2;0.687788945504133;0.9377102715337076;{0: 1, 1: 50};11;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 11, 'max_features': 0.5}
_woe_pca;2;0.6722043418682062;0.9375970889838399;{0: 1, 1: 50};11;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 11, 'max_features': 0.75}
_woe_pca;2;0.6401521856379143;0.9627785819773359;{0: 1, 1: 50};15;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 15, 'max_features': None}
_woe_pca;2;0.6529875892423658;0.9643399337862987;{0: 1, 1: 50};15;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 15, 'max_features': 0.5}
_woe_pca;2;0.6391097077828997;0.9664302380552855;{0: 1, 1: 50};15;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 15, 'max_features': 0.75}
_woe_pca;2;0.6022146541377135;0.9816988460943616;{0: 1, 1: 50};20;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 20, 'max_features': None}
_woe_pca;2;0.5986932485379648;0.9849200817708252;{0: 1, 1: 50};20;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 20, 'max_features': 0.5}
_woe_pca;2;0.5924697156761509;0.9822895427009662;{0: 1, 1: 50};20;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 20, 'max_features': 0.75}
_woe_pca;2;0.7514029991148715;0.7708728898036182;{0: 1, 1: 60};3;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 3, 'max_features': None}
_woe_pca;2;0.7418362152600703;0.7643070291919143;{0: 1, 1: 60};3;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 3, 'max_features': 0.5}
_woe_pca;2;0.7514029991148715;0.7708728898036182;{0: 1, 1: 60};3;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 3, 'max_features': 0.75}
_woe_pca;2;0.7580345741605713;0.8240599117615173;{0: 1, 1: 60};5;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': None}
_woe_pca;2;0.7567763039093638;0.8123382535790789;{0: 1, 1: 60};5;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': 0.5}
_woe_pca;2;0.7565872695357397;0.8179084343417966;{0: 1, 1: 60};5;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': 0.75}
_woe_pca;2;0.7339891497831765;0.8719879528341455;{0: 1, 1: 60};7;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': None}
_woe_pca;2;0.7458891797068993;0.8604753367931388;{0: 1, 1: 60};7;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.5}
_woe_pca;2;0.7286455882368787;0.8722083805875303;{0: 1, 1: 60};7;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.75}
_woe_pca;2;0.7005016653152121;0.9069082090176415;{0: 1, 1: 60};9;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': None}
_woe_pca;2;0.70902134940535;0.9008225489506552;{0: 1, 1: 60};9;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.5}
_woe_pca;2;0.7142692181271374;0.9040123811817004;{0: 1, 1: 60};9;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.75}
_woe_pca;2;0.6861984347866311;0.9311772856298313;{0: 1, 1: 60};11;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 11, 'max_features': None}
_woe_pca;2;0.6939002186791671;0.9275564700474251;{0: 1, 1: 60};11;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 11, 'max_features': 0.5}
_woe_pca;2;0.6822122247362028;0.9308834578339366;{0: 1, 1: 60};11;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 11, 'max_features': 0.75}
_woe_pca;2;0.6401067340296077;0.9590399696138436;{0: 1, 1: 60};15;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 15, 'max_features': None}
_woe_pca;2;0.647194257050038;0.9618605296015723;{0: 1, 1: 60};15;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 15, 'max_features': 0.5}
_woe_pca;2;0.6396690663609113;0.9620024636238935;{0: 1, 1: 60};15;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 15, 'max_features': 0.75}
_woe_pca;2;0.6054792229717693;0.9785915181001767;{0: 1, 1: 60};20;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 20, 'max_features': None}
_woe_pca;2;0.6116962506132464;0.981132095462594;{0: 1, 1: 60};20;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 20, 'max_features': 0.5}
_woe_pca;2;0.6055179114141644;0.9802422128454017;{0: 1, 1: 60};20;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 20, 'max_features': 0.75}
_woe_pca;2;0.7528247499075533;0.7694076550684743;{0: 1, 1: 70};3;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 3, 'max_features': None}
_woe_pca;2;0.7460397673632533;0.7639451529682995;{0: 1, 1: 70};3;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 3, 'max_features': 0.5}
_woe_pca;2;0.7528247499075533;0.7694076550684743;{0: 1, 1: 70};3;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 3, 'max_features': 0.75}
_woe_pca;2;0.7676235138399824;0.8208109413059355;{0: 1, 1: 70};5;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 5, 'max_features': None}
_woe_pca;2;0.7482893412777001;0.8081047027001549;{0: 1, 1: 70};5;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 5, 'max_features': 0.5}
_woe_pca;2;0.7621862902699417;0.8190336895693894;{0: 1, 1: 70};5;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 5, 'max_features': 0.75}
_woe_pca;2;0.7406268582716589;0.8661602182808813;{0: 1, 1: 70};7;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 7, 'max_features': None}
_woe_pca;2;0.7448043527737588;0.8547364412206857;{0: 1, 1: 70};7;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 7, 'max_features': 0.5}
_woe_pca;2;0.7499357660472843;0.8608813314387833;{0: 1, 1: 70};7;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 7, 'max_features': 0.75}
_woe_pca;2;0.7238495821448231;0.8994642174018237;{0: 1, 1: 70};9;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 9, 'max_features': None}
_woe_pca;2;0.7241690805054534;0.894375845226843;{0: 1, 1: 70};9;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 9, 'max_features': 0.5}
_woe_pca;2;0.7065454061615631;0.9007835118122169;{0: 1, 1: 70};9;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 9, 'max_features': 0.75}
_woe_pca;2;0.6998097618446493;0.924771842403927;{0: 1, 1: 70};11;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 11, 'max_features': None}
_woe_pca;2;0.7044151220270458;0.9231265174794787;{0: 1, 1: 70};11;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 11, 'max_features': 0.5}
_woe_pca;2;0.689766020521076;0.92446932247767;{0: 1, 1: 70};11;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 11, 'max_features': 0.75}
_woe_pca;2;0.6603938822603327;0.9519272513289592;{0: 1, 1: 70};15;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 15, 'max_features': None}
_woe_pca;2;0.6467158732494814;0.9574663026489274;{0: 1, 1: 70};15;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 15, 'max_features': 0.5}
_woe_pca;2;0.672044916719725;0.9486697407680038;{0: 1, 1: 70};15;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 15, 'max_features': 0.75}
_woe_pca;2;0.6214617208299689;0.9737532242681282;{0: 1, 1: 70};20;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 20, 'max_features': None}
_woe_pca;2;0.6200233991752103;0.9760833832084306;{0: 1, 1: 70};20;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 20, 'max_features': 0.5}
_woe_pca;2;0.6279077345611801;0.9718320792429345;{0: 1, 1: 70};20;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 20, 'max_features': 0.75}
_woe_pca;2;0.7513986798905646;0.7698377246561938;{0: 1, 1: 80};3;;{'class_weight': {0: 1, 1: 80}, 'max_depth': 3, 'max_features': None}
_woe_pca;2;0.7462984227718003;0.7640471211427471;{0: 1, 1: 80};3;0.5;{'class_weight': {0: 1, 1: 80}, 'max_depth': 3, 'max_features': 0.5}
_woe_pca;2;0.7515004700497914;0.7694809819124455;{0: 1, 1: 80};3;0.75;{'class_weight': {0: 1, 1: 80}, 'max_depth': 3, 'max_features': 0.75}
_woe_pca;2;0.756884427936738;0.8180215881530388;{0: 1, 1: 80};5;;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': None}
_woe_pca;2;0.7591909121182736;0.8097566848648077;{0: 1, 1: 80};5;0.5;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.5}
_woe_pca;2;0.7522399261266348;0.8147718108272183;{0: 1, 1: 80};5;0.75;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.75}
_woe_pca;2;0.7413039084742415;0.8596654546896576;{0: 1, 1: 80};7;;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': None}
_woe_pca;2;0.7512089361297473;0.8511664753879172;{0: 1, 1: 80};7;0.5;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.5}
_woe_pca;2;0.744854706142805;0.8552895663533366;{0: 1, 1: 80};7;0.75;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.75}
_woe_pca;2;0.7224108853681301;0.8923100186286061;{0: 1, 1: 80};9;;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': None}
_woe_pca;2;0.7368964449614442;0.883846311190048;{0: 1, 1: 80};9;0.5;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': 0.5}
_woe_pca;2;0.7092286269493216;0.891782719493449;{0: 1, 1: 80};9;0.75;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': 0.75}
_woe_pca;2;0.7074067824480709;0.916495575435031;{0: 1, 1: 80};11;;{'class_weight': {0: 1, 1: 80}, 'max_depth': 11, 'max_features': None}
_woe_pca;2;0.7177264700621095;0.9168385499233456;{0: 1, 1: 80};11;0.5;{'class_weight': {0: 1, 1: 80}, 'max_depth': 11, 'max_features': 0.5}
