dataset;data_variant;max_depth;class_weight;max_features;auc_train;auc_test;f1_train;f1_test;accuracy_train;accuracy_test;precision_train;precision_test;recall_train;recall_test;TN_train;TN_test;FN_train;FN_test;FP_train;FP_test;TP_train;TP_test
3;_pca;5;70;0.75;0.758192483886541;0.7214900294353822;0.0690643841969895;0.06368772470467386;0.6617022906611507;0.6648126867386808;0.8575916230366493;0.779874213836478;0.035981020999912135;0.03319946452476573;42367.0;14215.0;21943.0;7222.0;136.0;70.0;819.0;248.0
3;_pca;5;70;;0.7628958961053338;0.7217027340315325;0.06637338890175194;0.060971286777738394;0.6292959472918103;0.6347046655941163;0.900523560209424;0.8113207547169812;0.03445650867422573;0.03167587476979742;40211.0;13550.0;24099.0;7887.0;95.0;60.0;860.0;258.0
3;_pca;5;80;0.75;0.7628983791696146;0.7287013753625879;0.06657097412421928;0.061845972957084064;0.6313337929977783;0.6332337393702597;0.8984293193717278;0.8270440251572327;0.03456611070824269;0.03212409918162941;40346.0;13513.0;23964.0;7924.0;97.0;55.0;858.0;263.0
3;_pca;5;80;;0.754199146640007;0.7288770400204431;0.062533576877619;0.05924324324324324;0.598942771776603;0.6;0.9141361256544502;0.8616352201257862;0.03237410071942446;0.030676220331392744;38217.0;12779.0;26093.0;8658.0;82.0;44.0;873.0;274.0
3;_pca;6;50;0.75;0.773741025350865;0.703830780438101;0.07869046445123755;0.06598984771573604;0.7136903393855819;0.7124339232360377;0.8356020942408376;0.6949685534591195;0.04128938790293372;0.03463949843260188;45781.0;15278.0;18529.0;6159.0;157.0;97.0;798.0;221.0
3;_pca;6;50;;0.7799964748628412;0.7284954186363846;0.08445855075582333;0.07502892083953065;0.7392323603769249;0.7427258101585842;0.8219895287958116;0.7138364779874213;0.0445162753771124;0.039595325309611025;47461.0;15931.0;16849.0;5506.0;170.0;91.0;785.0;227.0
3;_pca;6;60;0.75;0.7788683902660625;0.7117583540830335;0.07124661023913222;0.061250000000000006;0.653658162874435;0.6547920018386578;0.9078534031413612;0.7704402515723271;0.03707821921909079;0.03189273626659724;41794.0;14000.0;22516.0;7437.0;88.0;73.0;867.0;245.0
3;_pca;6;60;;0.7839375863475426;0.716460225854141;0.0732078020771764;0.06313065976714101;0.6636482034781276;0.6671110089634567;0.9078534031413612;0.7672955974842768;0.03814174475386037;0.03291958985429034;42446.0;14269.0;21864.0;7168.0;88.0;74.0;867.0;244.0
3;_pca;6;70;0.75;0.7804865340574656;0.7067162283044979;0.06979495268138801;0.059140428588531066;0.6385505247835747;0.6387497127097219;0.9267015706806283;0.7767295597484277;0.03626306084818685;0.03074051026757934;40790.0;13649.0;23520.0;7788.0;70.0;71.0;885.0;247.0
3;_pca;6;70;;0.7878438535203747;0.7163394976592227;0.07311399135925556;0.0625;0.6581322301386654;0.6607676396230752;0.9214659685863874;0.7735849056603774;0.03806722325561275;0.03256552819698173;42073.0;14129.0;22237.0;7308.0;75.0;72.0;880.0;246.0
3;_pca;6;80;0.75;0.7835207164902335;0.7400739566546173;0.07217771905194482;0.06592024153981632;0.6557113307285681;0.6586991496207768;0.9151832460732985;0.8238993710691824;0.03757039074925848;0.03433363910365614;41921.0;14068.0;22389.0;7369.0;81.0;56.0;874.0;262.0
3;_pca;6;80;;0.7800301387015284;0.728289755295831;0.07018383379192088;0.06279549036246818;0.6427334712326668;0.6446334176051483;0.9214659685863874;0.8144654088050315;0.036481220462648206;0.03265666372462489;41068.0;13765.0;23242.0;7672.0;75.0;59.0;880.0;259.0
3;_pca;7;50;0.75;0.7988747648212479;0.6968046342023709;0.09234661606578115;0.0713905167820991;0.758139891212748;0.759641461732935;0.8408376963350785;0.6320754716981132;0.04885616938427841;0.0378317334839074;48677.0;16325.0;15633.0;5112.0;152.0;117.0;803.0;201.0
3;_pca;7;50;;0.8112456353021726;0.7104233026833345;0.08519587225509855;0.06727462998953507;0.7133992185704435;0.7132153527924615;0.912041884816754;0.7075471698113207;0.044684998973938024;0.03531627687961074;45689.0;15291.0;18621.0;6146.0;84.0;93.0;871.0;225.0
3;_pca;7;60;0.75;0.8009608237586103;0.7114304222728998;0.0764630499786416;0.06256517205422316;0.668735156668965;0.6694093311882325;0.93717277486911;0.7547169811320755;0.039857492763304386;0.03263530051672559;42750.0;14323.0;21560.0;7114.0;60.0;78.0;895.0;240.0
3;_pca;7;60;;0.8098699769848436;0.7111847851375523;0.08286642497292716;0.06608946608946609;0.7015398758905999;0.7025051712250058;0.9214659685863874;0.720125786163522;0.04338394793926247;0.03463399879007865;44906.0;15054.0;19404.0;6383.0;75.0;89.0;880.0;229.0
3;_pca;7;70;0.75;0.8014823893754157;0.7196803534006184;0.07507345942142946;0.0627678346357449;0.6575653106565541;0.6581935187313261;0.949738219895288;0.7830188679245284;0.03908135125818683;0.03269432773109244;42009.0;14070.0;22301.0;7367.0;48.0;69.0;907.0;249.0
3;_pca;7;70;;0.8123971258327425;0.7083529534986678;0.08309885574939035;0.06530144636975511;0.7004213590745423;0.6999770167777523;0.9277486910994764;0.7169811320754716;0.043497471648092687;0.03420855213803451;44827.0;15000.0;19483.0;6437.0;69.0;90.0;886.0;228.0
3;_pca;7;80;0.75;0.805317543215495;0.7076505149064849;0.0777580763741729;0.06273358248798719;0.673255190377691;0.6772236267524707;0.9413612565445026;0.7389937106918238;0.040553951642006494;0.03275717870086423;43041.0;14498.0;21269.0;6939.0;56.0;83.0;899.0;235.0
3;_pca;7;80;;0.7989990808591565;0.7232352339735888;0.07538131854279591;0.06369426751592357;0.6628361296253735;0.6621466329579407;0.9392670157068063;0.7861635220125787;0.03926632813867974;0.03319171534784918;42363.0;14155.0;21947.0;7282.0;58.0;68.0;897.0;250.0
3;_scaled;5;50;0.75;0.7767459401899014;0.7599323511368548;0.08500577335459394;0.08195902048975512;0.7450241323833602;0.7466789243851988;0.8094240837696335;0.7735849056603774;0.04485840297121634;0.04327176781002638;47851.0;15998.0;16459.0;5439.0;182.0;72.0;773.0;246.0
3;_scaled;5;50;;0.7790654885815679;0.7613221923066655;0.08620593640363089;0.08340425531914893;0.7485788707576803;0.7524706963916341;0.8104712041884817;0.7704402515723271;0.04552405599341254;0.0440885369803851;48082.0;16125.0;16228.0;5312.0;181.0;73.0;774.0;245.0
3;_scaled;5;60;0.75;0.7811352244242343;0.7568179157707402;0.08145484018033534;0.07698182373606231;0.7221634873209224;0.7222247759135831;0.8418848167539267;0.7924528301886793;0.04279782816991377;0.04045593193128913;46328.0;15460.0;17982.0;5977.0;151.0;66.0;804.0;252.0
3;_scaled;5;60;;0.7799056598397325;0.757357085248775;0.08481369150779897;0.08105872622001656;0.7410863403049107;0.744656400827396;0.8198952879581152;0.7704402515723271;0.044719858358558455;0.0427798149118212;47584.0;15955.0;16726.0;5482.0;172.0;73.0;783.0;245.0
3;_scaled;5;70;0.75;0.7831042129866703;0.7614814273681283;0.07654455986878075;0.07366071428571429;0.6894507009882785;0.6947828085497587;0.8795811518324608;0.8301886792452831;0.04001333777925975;0.03854014598540146;44157.0;14851.0;20153.0;6586.0;115.0;54.0;840.0;264.0
3;_scaled;5;70;;0.7788372909035992;0.7575657557922395;0.07123490263741682;0.06832917705735661;0.6535968742817743;0.6565387267294874;0.9078534031413612;0.8616352201257862;0.03707187753880361;0.035575175279148274;41790.0;14009.0;22520.0;7428.0;88.0;44.0;867.0;274.0
3;_scaled;5;80;0.75;0.7739490735727874;0.7534085544801016;0.0703406485424173;0.06780933316652071;0.6520953037615874;0.6575040220638934;0.8994764397905759;0.8522012578616353;0.03660147428522732;0.03530944625407166;41700.0;14033.0;22610.0;7404.0;96.0;47.0;859.0;271.0
3;_scaled;5;80;;0.778577912451224;0.7617737128218037;0.07161231433076094;0.069549822964087;0.6571516126560943;0.6617789014019766;0.9036649214659686;0.8647798742138365;0.03728344925908325;0.036231884057971016;42026.0;14122.0;22284.0;7315.0;92.0;43.0;863.0;275.0
3;_scaled;6;50;0.75;0.7908393652799227;0.7305877717447908;0.0827980730630269;0.07176524251178348;0.7199417758369724;0.719374856354861;0.8638743455497382;0.7421383647798742;0.04348284404153271;0.03770570378654737;46162.0;15414.0;18148.0;6023.0;130.0;82.0;825.0;236.0
3;_scaled;6;50;;0.788586656093969;0.7675250984088817;0.08363300113017569;0.07993779160186625;0.7266835210296484;0.7280625143645139;0.8523560209424084;0.8081761006289309;0.0439738533844741;0.04204842931937173;46613.0;15582.0;17697.0;5855.0;141.0;61.0;814.0;257.0
3;_scaled;6;60;0.75;0.7878063633203372;0.7248527424076928;0.08396827865028768;0.07219419924337958;0.7292116754769019;0.7294415076993794;0.8481675392670157;0.720125786163522;0.04417057476278766;0.03800199137072685;46782.0;15640.0;17528.0;5797.0;145.0;89.0;810.0;229.0
3;_scaled;6;60;;0.7930318296275973;0.7585014359760633;0.07629713885729285;0.07119050793227569;0.6764881636405424;0.6797517811997242;0.9130890052356021;0.839622641509434;0.03981189791352783;0.03717109842684115;43279.0;14521.0;21031.0;6916.0;83.0;51.0;872.0;267.0
3;_scaled;6;70;0.75;0.7837582358357464;0.7403799578874238;0.06880559568159356;0.06310904872389791;0.6246686585459281;0.6287749942541945;0.9476439790575916;0.8553459119496856;0.035698789002406216;0.03276318959286919;39864.0;13407.0;24446.0;8030.0;50.0;46.0;905.0;272.0
3;_scaled;6;70;;0.7907263247962054;0.7529283555176893;0.07287449392712551;0.06731007176441475;0.6526315789473685;0.6535049413927833;0.9329842931937172;0.8553459119496856;0.03791812069112265;0.03503348789283874;41703.0;13945.0;22607.0;7492.0;64.0;46.0;891.0;272.0
3;_scaled;6;80;0.75;0.7872979457324266;0.7430567352103561;0.07089788175782485;0.06481927710843374;0.6397762966367885;0.6432084578257872;0.9392670157068063;0.8459119496855346;0.03683929524826481;0.03370082686043598;40858.0;13724.0;23452.0;7713.0;58.0;49.0;897.0;269.0
3;_scaled;6;80;;0.7830057452408613;0.7556120274033933;0.07036171308585239;0.06667469009507762;0.6404657933042213;0.6435302229372558;0.9298429319371728;0.8710691823899371;0.03656427571440336;0.0346639969966212;40912.0;13723.0;23398.0;7714.0;67.0;41.0;888.0;277.0
3;_scaled;7;50;0.75;0.7949499764312422;0.7382723487252245;0.09474257365841854;0.0818926296633303;0.77073469700452;0.7680992875201104;0.8198952879581152;0.7075471698113207;0.05027610119429819;0.04346146416843732;49519.0;16485.0;14791.0;4952.0;172.0;93.0;783.0;225.0
3;_scaled;7;50;;0.7992778760600852;0.7598774880203305;0.08673362628164887;0.0796305144131231;0.732505937332414;0.7343599172604;0.8680628272251308;0.7861635220125787;0.04564726611970706;0.04193927193423922;46978.0;15726.0;17332.0;5711.0;126.0;68.0;829.0;250.0
3;_scaled;7;60;0.75;0.7999086150932858;0.759422006798919;0.0835924006908463;0.0763153972276047;0.7154523864245768;0.7151459434612732;0.8869109947643979;0.8050314465408805;0.04386328327291559;0.04005632921295572;45847.0;15302.0;18463.0;6135.0;108.0;62.0;847.0;256.0
3;_scaled;7;60;;0.800405350067287;0.762863053739743;0.07852420939789172;0.07301066447908121;0.683904083352486;0.6883475063203861;0.9204188481675393;0.839622641509434;0.0410115242849811;0.03816466552315609;43756.0;14708.0;20554.0;6729.0;76.0;51.0;879.0;267.0
3;_scaled;7;70;0.75;0.8057076285433531;0.7460284384578124;0.08148458211245989;0.07148912122068382;0.6974028958860032;0.6979085267754539;0.9172774869109948;0.7955974842767296;0.042636036211428016;0.03742603550295858;44640.0;14930.0;19670.0;6507.0;79.0;65.0;876.0;253.0
3;_scaled;7;70;;0.7989573979440228;0.7590763251569688;0.0758998767583188;0.06993548387096774;0.6668198881483184;0.6686738680763042;0.9350785340314136;0.8522012578616353;0.03955527994330262;0.03646393972012917;42627.0;14276.0;21683.0;7161.0;62.0;47.0;893.0;271.0
3;_scaled;7;80;0.75;0.8009859800491892;0.7479753456302994;0.07848552338530068;0.06995273463875759;0.683015398758906;0.6834290967593657;0.9225130890052357;0.8144654088050315;0.04098627587811119;0.03654578806264992;43696.0;14609.0;20614.0;6828.0;74.0;59.0;881.0;259.0
3;_scaled;7;80;;0.791993298168801;0.7607844897568802;0.07412060301507538;0.06952550114184218;0.6612273040680303;0.662882096069869;0.9267015706806283;0.8616352201257862;0.0386041439476554;0.03622421998942359;42270.0;14147.0;22040.0;7290.0;70.0;44.0;885.0;274.0
3;_woe_scaled;5;50;0.75;0.7794628195724081;0.7601107296119711;0.08335534308805663;0.07975753708725473;0.7341147628897572;0.7348195817053551;0.8261780104712042;0.7861635220125787;0.04389185580774366;0.04200974626113258;47123.0;15736.0;17187.0;5701.0;166.0;68.0;789.0;250.0
3;_woe_scaled;5;50;;0.7812376406493091;0.7629507760490518;0.08603216567525887;0.08313699091215078;0.7457442733471232;0.7495748103884164;0.8178010471204189;0.7767295597484277;0.04540433695715365;0.04391891891891892;47890.0;16060.0;16420.0;5377.0;174.0;71.0;781.0;247.0
3;_woe_scaled;5;60;0.75;0.7799680213885458;0.7586220908245692;0.08423985852848186;0.08005164622336992;0.7381598100053628;0.7379912663755459;0.8230366492146597;0.779874213836478;0.04439173161640122;0.0421912215039129;47390.0;15807.0;16920.0;5630.0;169.0;70.0;786.0;248.0
3;_woe_scaled;5;60;;0.7799056598397325;0.757357085248775;0.08481369150779897;0.08105872622001656;0.7410863403049107;0.744656400827396;0.8198952879581152;0.7704402515723271;0.044719858358558455;0.0427798149118212;47584.0;15955.0;16726.0;5482.0;172.0;73.0;783.0;245.0
3;_woe_scaled;5;70;0.75;0.782217881156473;0.7609682958665189;0.07614903453902637;0.07343532684283727;0.6877039760974488;0.6937715467708573;0.8795811518324608;0.8301886792452831;0.03979722366987255;0.03841676367869616;44043.0;14829.0;20267.0;6608.0;115.0;54.0;840.0;264.0
3;_woe_scaled;5;70;;0.7788372909035992;0.7575657557922395;0.07123490263741682;0.06832917705735661;0.6535968742817743;0.6565387267294874;0.9078534031413612;0.8616352201257862;0.03707187753880361;0.035575175279148274;41790.0;14009.0;22520.0;7428.0;88.0;44.0;867.0;274.0
3;_woe_scaled;5;80;0.75;0.7729454678378046;0.7536362950908073;0.07137740698605317;0.06891231679094884;0.6623151765877576;0.6671110089634567;0.8869109947643979;0.8427672955974843;0.03718500307314075;0.035924932975871314;42379.0;14245.0;21931.0;7192.0;108.0;50.0;847.0;268.0
3;_woe_scaled;5;80;;0.778577912451224;0.7617737128218037;0.07161231433076094;0.069549822964087;0.6571516126560943;0.6617789014019766;0.9036649214659686;0.8647798742138365;0.03728344925908325;0.036231884057971016;42026.0;14122.0;22284.0;7315.0;92.0;43.0;863.0;275.0
3;_woe_scaled;6;50;0.75;0.7787115094507054;0.7355982852195536;0.09273416620050967;0.08283358320839579;0.7763426032329732;0.7750402206389336;0.7811518324607329;0.6949685534591195;0.04929298268798731;0.04404145077720207;49922.0;16640.0;14388.0;4797.0;209.0;97.0;746.0;221.0
3;_woe_scaled;6;50;;0.7875309467150687;0.7584629291095188;0.08644251626898047;0.0811078140454995;0.7418830920094998;0.7437830383819811;0.8345549738219895;0.7735849056603774;0.04558192736631398;0.04279749478079332;47622.0;15935.0;16688.0;5502.0;158.0;72.0;797.0;246.0
3;_woe_scaled;6;60;0.75;0.7902855198274717;0.7497603039240625;0.08007253292613094;0.0731425267418329;0.7046196276717995;0.7052631578947368;0.8785340314136125;0.7955974842767296;0.041947902604869754;0.03833333333333333;45148.0;15090.0;19162.0;6347.0;116.0;65.0;839.0;253.0
3;_woe_scaled;6;60;;0.7943978813355792;0.758767610106901;0.07618137595552467;0.07091823233659698;0.6740979085267754;0.6772236267524707;0.9183246073298429;0.8427672955974843;0.039739000407811864;0.037016574585635356;43118.0;14465.0;21192.0;6972.0;78.0;50.0;877.0;268.0
3;_woe_scaled;6;70;0.75;0.7878558210760868;0.7481906906972985;0.08323108384458078;0.07611059335197265;0.7252432391021221;0.7265915881406573;0.8523560209424084;0.7704402515723271;0.04375167965600645;0.04003267973856209;46519.0;15562.0;17791.0;5875.0;141.0;73.0;814.0;245.0
3;_woe_scaled;6;70;;0.7881654306976759;0.7544444258633534;0.07274522712310731;0.06785580641137583;0.6547000689496667;0.6564927602849919;0.9256544502617801;0.8553459119496856;0.03786029380273245;0.03532926354071957;41845.0;14010.0;22465.0;7427.0;71.0;46.0;884.0;272.0
3;_woe_scaled;6;80;0.75;0.7862874199822358;0.745096865673087;0.07606902394435279;0.06916890080428954;0.6825097678694553;0.6808090094231212;0.8931937172774869;0.8113207547169812;0.03972615499254843;0.036124334920190425;43691.0;14553.0;20619.0;6884.0;102.0;60.0;853.0;258.0
3;_woe_scaled;6;80;;0.7830057452408613;0.7556120274033933;0.07036171308585239;0.06667469009507762;0.6404657933042213;0.6435302229372558;0.9298429319371728;0.8710691823899371;0.03656427571440336;0.0346639969966212;40912.0;13723.0;23398.0;7714.0;67.0;41.0;888.0;277.0
3;_woe_scaled;7;50;0.75;0.8015291198310539;0.7481371478161986;0.09169345288445271;0.08043441371118275;0.7532061595035624;0.7509078372787865;0.8513089005235602;0.7452830188679245;0.04845631183692931;0.04251121076233184;48345.0;16099.0;15965.0;5338.0;142.0;81.0;813.0;237.0
3;_woe_scaled;7;50;;0.8025537298474911;0.7541987153815936;0.08847199275169217;0.07984293193717278;0.7379452999310503;0.7414847161572052;0.8691099476439791;0.7672955974842768;0.04660826594788859;0.04211253020365896;47332.0;15887.0;16978.0;5550.0;125.0;74.0;830.0;244.0
3;_woe_scaled;7;60;0.75;0.7996017734777798;0.7533549382525893;0.08713037988003788;0.07828162291169452;0.7341607293342527;0.7337163870374627;0.8670157068062827;0.7735849056603774;0.045870034901113514;0.04122674710910005;47087.0;15716.0;17223.0;5721.0;127.0;72.0;828.0;246.0
3;_woe_scaled;7;60;;0.8023778393432986;0.7637589801680102;0.07866168357358962;0.0729847494553377;0.6827089557956025;0.6870604458745116;0.9256544502617801;0.8427672955974843;0.04107615817108871;0.03814403643609451;43673.0;14679.0;20637.0;6758.0;71.0;50.0;884.0;268.0
3;_woe_scaled;7;70;0.75;0.8018828954320573;0.7513861738491875;0.07829087048832271;0.07020364415862809;0.68071707653413;0.6809928752011032;0.9267015706806283;0.8238993710691824;0.04087193460490463;0.03666386789812483;43542.0;14553.0;20768.0;6884.0;70.0;56.0;885.0;262.0
3;_woe_scaled;7;70;;0.7972907733401937;0.761021838747619;0.07574982958418541;0.07032967032967032;0.6676013177047422;0.6694552976327282;0.930890052356021;0.8553459119496856;0.03948128081005463;0.036672509100714575;42682.0;14292.0;21628.0;7145.0;66.0;46.0;889.0;272.0
3;_woe_scaled;7;80;0.75;0.7975195409017676;0.7462795765740946;0.07414409600920636;0.06654205607476635;0.6548379682831533;0.6556653642840726;0.9445026178010472;0.839622641509434;0.03858658453114305;0.03464383028415726;41836.0;13997.0;22474.0;7440.0;53.0;51.0;902.0;267.0
3;_woe_scaled;7;80;;0.7909395426765478;0.7547257093551588;0.07142292802401833;0.06637115131184856;0.6398375852294492;0.6417834980464261;0.9465968586387434;0.8710691823899371;0.0371115398825896;0.034499937725744174;40855.0;13685.0;23455.0;7752.0;51.0;41.0;904.0;277.0
3;_woe_pca;5;50;0.75;0.7655319741337973;0.730218692597264;0.07893256990951383;0.0724907063197026;0.7239408565080825;0.7247529303608365;0.8083769633507853;0.7358490566037735;0.04149199183059228;0.03812316715542522;46476.0;15533.0;17834.0;5904.0;183.0;84.0;772.0;234.0
3;_woe_pca;5;50;;0.7771629321651262;0.7282704651893526;0.0774487471526196;0.06906474820143885;0.7021374396690416;0.7025971041139968;0.8544502617801047;0.7547169811320755;0.040562708157279914;0.03618817852834741;45009.0;15045.0;19301.0;6392.0;139.0;78.0;816.0;240.0
3;_woe_pca;5;60;0.75;0.7641394635441386;0.7267790392382769;0.0808976756612343;0.07363151945745196;0.7364437294108634;0.7362905079292117;0.7926701570680629;0.7169811320754716;0.042623873873873876;0.03880851063829787;47307.0;15790.0;17003.0;5647.0;198.0;90.0;757.0;228.0
3;_woe_pca;5;60;;0.7758152388504308;0.7271975538678056;0.0769702979647731;0.06861063464837051;0.7004979698153682;0.7004826476672029;0.8534031413612565;0.7547169811320755;0.04030264068835921;0.03593890386343217;44903.0;14999.0;19407.0;6438.0;140.0;78.0;815.0;240.0
3;_woe_pca;5;70;0.75;0.764432098775483;0.7237317891859809;0.08183003694848945;0.07404958677685951;0.7410863403049107;0.7424959779361067;0.7884816753926701;0.7044025157232704;0.04315433549200527;0.039078855547801813;47614.0;15929.0;16696.0;5508.0;202.0;94.0;753.0;224.0
3;_woe_pca;5;70;;0.775859404829845;0.7279068870227606;0.07668481321569363;0.0685243104918965;0.6985520569983912;0.6988278556653643;0.8554973821989529;0.7578616352201258;0.0401415024812067;0.03588445503275759;44774.0;14962.0;19536.0;6475.0;138.0;77.0;817.0;241.0
3;_woe_pca;5;80;0.75;0.7634223464387567;0.7307880807972345;0.07802064359441409;0.0723076923076923;0.7207998161342221;0.7228223396920248;0.8073298429319372;0.7389937106918238;0.040991014939656546;0.03801358783565189;46272.0;15490.0;18038.0;5947.0;184.0;83.0;771.0;235.0
3;_woe_pca;5;80;;0.7750286366511685;0.7369649489230254;0.07334792122538293;0.06741871267418713;0.675568834750632;0.6769937945299931;0.8774869109947644;0.7987421383647799;0.0382735784425668;0.035194679229596786;43253.0;14474.0;21057.0;6963.0;117.0;64.0;838.0;254.0
3;_woe_pca;6;50;0.75;0.7864732427435499;0.7136118179260392;0.08708576461521525;0.07227310574521233;0.745897494828775;0.7439209377154677;0.8282722513089005;0.6823899371069182;0.04595897972227064;0.038157200633022685;47890.0;15967.0;16420.0;5470.0;164.0;101.0;791.0;217.0
3;_woe_pca;6;50;;0.7933807612179552;0.7164861904841537;0.08785585977899951;0.0722851979628717;0.7432467631962001;0.7404274879338083;0.8450261780104712;0.6918238993710691;0.04633670188332568;0.03813485872768244;47701.0;15888.0;16609.0;5549.0;148.0;98.0;807.0;220.0
3;_woe_pca;6;60;0.75;0.7849868641828969;0.7358687134423144;0.07441337885138931;0.06700079134792931;0.6718149084501647;0.6748333716387037;0.9015706806282723;0.7987421383647799;0.03880825745965925;0.03496696035242291;42985.0;14427.0;21325.0;7010.0;94.0;64.0;861.0;254.0
3;_woe_pca;6;60;;0.7931484929428056;0.7210509044639506;0.0840507360806887;0.07038573843553096;0.7244924538420286;0.72194897724661;0.8638743455497382;0.720125786163522;0.044174341400728206;0.03700113103894005;46459.0;15477.0;17851.0;5960.0;130.0;89.0;825.0;229.0
3;_woe_pca;6;70;0.75;0.7787734232338289;0.7242546757604482;0.06930072122922545;0.06150558062218001;0.636190913966138;0.6366812227074236;0.9256544502617801;0.8144654088050315;0.035997882477501325;0.03195952615992103;40637.0;13592.0;23673.0;7845.0;71.0;59.0;884.0;259.0
3;_woe_pca;6;70;;0.7935411834528596;0.719056028737711;0.07985344544130772;0.06711409395973154;0.6998544395924309;0.6997012181107791;0.8900523560209425;0.7389937106918238;0.041801908134159536;0.035153328347045626;44826.0;14987.0;19484.0;6450.0;105.0;83.0;850.0;235.0
3;_woe_pca;6;80;0.75;0.7773145619101196;0.7223517030890283;0.06837870095868787;0.060662622491833865;0.6292499808473148;0.6298781889220869;0.9298429319371728;0.8176100628930818;0.03549444400031977;0.03149987884661982;40180.0;13443.0;24130.0;7994.0;67.0;58.0;888.0;260.0
3;_woe_pca;6;80;;0.7901377571498005;0.7038967188629077;0.07326249638235416;0.0600375234521576;0.6565540488776527;0.6545621696161802;0.9277486910994764;0.7547169811320755;0.038137052341597796;0.03126221180148495;41964.0;14000.0;22346.0;7437.0;69.0;78.0;886.0;240.0
3;_woe_pca;7;50;0.75;0.8174197135764999;0.7104616628570539;0.09607236917439597;0.07312866505691619;0.7580939247682525;0.7529763272810848;0.8785340314136125;0.6666666666666666;0.05081460844285628;0.03868613138686131;48638.0;16169.0;15672.0;5268.0;116.0;106.0;839.0;212.0
3;_woe_pca;7;50;;0.8119523316787712;0.7161843699968578;0.08856241270498164;0.06985408258304875;0.7300390714778212;0.7245690645828545;0.8963350785340314;0.7075471698113207;0.04658249891162386;0.03674069235793599;46790.0;15538.0;17520.0;5899.0;99.0;93.0;856.0;225.0
3;_woe_pca;7;60;0.75;0.8007557063666583;0.7226040880943224;0.07735865493509889;0.0650298606502986;0.6754462575653106;0.6761663985290738;0.9298429319371728;0.7704402515723271;0.04035813298186611;0.03394762366634336;43195.0;14465.0;21115.0;6972.0;67.0;73.0;888.0;245.0
3;_woe_pca;7;60;;0.8148880463657301;0.719774970272699;0.08313937249790523;0.0666760444506963;0.6982149697387574;0.6950126407722362;0.9350785340314136;0.7452830188679245;0.043503678082525456;0.03489913120306288;44676.0;14883.0;19634.0;6554.0;62.0;81.0;893.0;237.0
3;_woe_pca;7;70;0.75;0.8052760231242484;0.7034192337177566;0.07788378143972247;0.06153846153846154;0.6741898414157665;0.671937485635486;0.9403141361256544;0.7358490566037735;0.04062429314634698;0.03211198023878139;43103.0;14384.0;21207.0;7053.0;57.0;84.0;898.0;234.0
3;_woe_pca;7;70;;0.8159205940466703;0.7053647473084067;0.08038387039971827;0.061923583662714096;0.6799203248295411;0.67271891519191;0.956020942408377;0.7389937106918238;0.04195579247277239;0.032315731573157314;43462.0;14400.0;20848.0;7037.0;42.0;83.0;913.0;235.0
3;_woe_pca;7;80;0.75;0.8085128398846881;0.7048461148258623;0.07961967387923757;0.06264344538949641;0.6826017007584463;0.6808549758676167;0.9382198952879581;0.7295597484276729;0.041573867854491464;0.03272675976865566;43654.0;14580.0;20656.0;6857.0;59.0;86.0;896.0;232.0
3;_woe_pca;7;80;;0.814718790934943;0.7124484704779223;0.077949408645145;0.061756517337382945;0.6643377001455604;0.6592047805102276;0.9696335078534032;0.7672955974842768;0.04060691106823364;0.03217299578059072;42432.0;14097.0;21878.0;7340.0;29.0;74.0;926.0;244.0
4;_pca;5;50;0.75;0.761706915374727;0.7092941346634264;0.07651298252542205;0.06717648822911981;0.713353252125948;0.7140427487933808;0.8115183246073299;0.7044025157232704;0.040149199606278815;0.035270036214769325;45782.0;15310.0;18528.0;6127.0;180.0;94.0;775.0;224.0
4;_pca;5;50;;0.7514681829912538;0.7065637411129819;0.08678229290589193;0.07650066275326643;0.7765264690109553;0.7758216501953574;0.7256544502617801;0.6352201257861635;0.04615077250932339;0.04070118879709853;49987.0;16676.0;14323.0;4761.0;262.0;116.0;693.0;202.0
4;_pca;5;60;0.75;0.7536048801575483;0.7172586749002415;0.07451171875;0.06826951617690709;0.7095840036773156;0.7114226614571363;0.7989528795811518;0.7232704402515723;0.03907810499359795;0.03582554517133956;45548.0;15247.0;18762.0;6190.0;192.0;88.0;763.0;230.0
4;_pca;5;60;;0.7537706348747599;0.7130081769514474;0.07489420332644424;0.06760982874162323;0.7119436144947522;0.7122040910135601;0.7968586387434555;0.7138364779874213;0.03929364382712862;0.035485383773643894;45704.0;15267.0;18606.0;6170.0;194.0;91.0;761.0;227.0
4;_pca;5;70;0.75;0.756816174273663;0.721746595186187;0.068892735024695;0.06377780635206377;0.6620393779207845;0.6653183176281314;0.8544502617801047;0.779874213836478;0.035893375560833995;0.033248424721812574;42392.0;14226.0;21918.0;7211.0;139.0;70.0;816.0;248.0
4;_pca;5;70;;0.7569197302659484;0.7174494489190646;0.0691618165597519;0.06317689530685922;0.6642764115528997;0.6660078142955642;0.8523560209424084;0.7704402515723271;0.036043216436415164;0.03293896208658242;42540.0;14244.0;21770.0;7193.0;141.0;73.0;814.0;245.0
4;_pca;5;80;0.75;0.7583044660149911;0.7105551061865352;0.0679898302304601;0.06059113300492611;0.6517582165019535;0.6493679613881866;0.8680628272251308;0.7735849056603774;0.03538047885280184;0.03153037682645476;41708.0;13881.0;22602.0;7556.0;126.0;72.0;829.0;246.0
