dataset;data_variant;n_estimators;max_depth;max_features;class_weight;auc_train;auc_test;f1_train;f1_test;accuracy_train;accuracy_test;precision_train;precision_test;recall_train;recall_test;TN_train;TN_test;FN_train;FN_test;FP_train;FP_test;TP_train;TP_test
4;_scaled;10;7;0.75;50;0.8047308887497651;0.7511102446454918;0.10157663478935125;0.09016556951924995;0.7869608519114379;0.7903470466559411;0.8230366492146597;0.710691823899371;0.0541285035465877;0.04813631522896698;50575.0;16968.0;13735.0;4469.0;169.0;92.0;786.0;226.0
4;_scaled;10;7;0.75;55;0.805428466988678;0.7451996239969512;0.09966735705767903;0.08657175836860331;0.7802037845705968;0.7817513215352793;0.831413612565445;0.7075471698113207;0.05301108292161837;0.04610655737704918;50126.0;16782.0;14184.0;4655.0;161.0;93.0;794.0;225.0
4;_scaled;10;7;0.85;20;0.6715172988168402;0.5974692407150044;0.18735602764269257;0.11811023622047245;0.9513521795755765;0.9485175821650196;0.3832460732984293;0.2358490566037736;0.12398373983739837;0.07878151260504201;61724.0;20560.0;2586.0;877.0;589.0;243.0;366.0;75.0
4;_scaled;10;7;0.85;25;0.7399863716406379;0.6524993670204605;0.165089216446858;0.11476952022577609;0.9175515207232053;0.9134911514594346;0.5570680628272251;0.3836477987421384;0.09690346083788706;0.06747787610619468;59352.0;19751.0;4958.0;1686.0;423.0;196.0;532.0;122.0
4;_scaled;10;7;0.85;30;0.7728535130474851;0.7010302677173393;0.1388157894736842;0.11047874121191834;0.8796598483107332;0.877867156975408;0.6628272251308901;0.5188679245283019;0.0775260257195346;0.0618209067066317;56778.0;18933.0;7532.0;2504.0;322.0;153.0;633.0;165.0
4;_scaled;10;7;0.85;35;0.7904671091677176;0.7183753006836179;0.12300923889133304;0.10108695652173914;0.8472841492377231;0.8479430016088255;0.7319371727748691;0.5849056603773585;0.06714697406340057;0.055324211778703156;54599.0;18261.0;9711.0;3176.0;256.0;132.0;699.0;186.0
4;_scaled;10;7;0.85;40;0.7986534871584872;0.7253245798790839;0.11418390270354016;0.09421841541755889;0.8247912357312496;0.825005745805562;0.7717277486910995;0.6226415094339622;0.061653003178852264;0.050965250965250966;53093.0;17750.0;11217.0;3687.0;218.0;120.0;737.0;198.0
4;_scaled;10;7;0.85;45;0.8005597885243353;0.745039068700064;0.10531394306981874;0.09225560727888277;0.8011031946678925;0.8028039531142266;0.8;0.6855345911949685;0.05636712409620776;0.04945553539019964;51520.0;17247.0;12790.0;4190.0;191.0;100.0;764.0;218.0
4;_scaled;10;7;0.85;50;0.8067654139268156;0.7427025453845596;0.1026643215425705;0.08865605480556114;0.7889374090247453;0.7920937715467709;0.8251308900523561;0.6918238993710691;0.05473742706307307;0.04736275565123789;50702.0;17012.0;13608.0;4425.0;167.0;98.0;788.0;220.0
4;_scaled;10;7;0.85;55;0.8112680235866683;0.7528513417846003;0.10073740782402199;0.08825786646201074;0.779514287903164;0.7815674557572971;0.8439790575916231;0.7232704402515723;0.05356549478301322;0.0469963220269718;50069.0;16773.0;14241.0;4664.0;149.0;88.0;806.0;230.0
4;_scaled;10;8;0.65;20;0.6964925292329937;0.5925327337704194;0.21803713527851457;0.11754966887417219;0.9548303072090707;0.9509997701677775;0.43036649214659684;0.22327044025157233;0.14600355239786855;0.07977528089887641;61906.0;20618.0;2404.0;819.0;544.0;247.0;411.0;71.0
4;_scaled;10;8;0.65;25;0.7578100919873552;0.6308215414306012;0.19589816124469592;0.11403508771929824;0.9303148701447943;0.9257182256952424;0.5801047120418849;0.3270440251572327;0.11784726653903425;0.06905710491367861;60163.0;20035.0;4147.0;1402.0;401.0;214.0;554.0;104.0
4;_scaled;10;8;0.65;30;0.7896263273199758;0.6501669511040543;0.18488133606797538;0.10961365678346811;0.9147475676089788;0.9088945070098828;0.6607329842931937;0.3836477987421384;0.10747743144268439;0.0639412997903564;59070.0;19651.0;5240.0;1786.0;324.0;196.0;631.0;122.0
4;_scaled;10;8;0.65;35;0.8145072419994447;0.6805008269074542;0.16238627202579753;0.10559662090813093;0.8885620163946986;0.883199264536888;0.7382198952879581;0.4716981132075472;0.09122670807453416;0.059453032104637336;57287.0;19064.0;7023.0;2373.0;250.0;168.0;705.0;150.0
4;_scaled;10;8;0.65;40;0.8205171530894612;0.6984015322945721;0.135227477072469;0.09487249794351522;0.8526315789473684;0.8482647667202942;0.787434554973822;0.5440251572327044;0.0739647880397364;0.051967557825172726;54895.0;18281.0;9415.0;3156.0;203.0;145.0;752.0;173.0
4;_scaled;10;8;0.65;45;0.8260202341244675;0.7239607766856986;0.13105848399966047;0.09971435990651778;0.8431471692331265;0.8406343369340381;0.8083769633507853;0.6037735849056604;0.07130980971734713;0.054344749504670255;54256.0;18096.0;10054.0;3341.0;183.0;126.0;772.0;192.0
4;_scaled;10;8;0.65;50;0.8276539275971021;0.7248951366340979;0.12342785719865636;0.09487117746207561;0.8280701754385965;0.8272121351413468;0.8272251308900523;0.6194968553459119;0.06668917778152963;0.05136897001303781;53254.0;17799.0;11056.0;3638.0;165.0;121.0;790.0;197.0
4;_scaled;10;8;0.65;55;0.8279791276058945;0.7368412868716082;0.1134603307515177;0.09085065352474822;0.8053321075614801;0.804964376005516;0.8513089005235602;0.6666666666666666;0.0607805023923445;0.04874683835364452;51747.0;17300.0;12563.0;4137.0;142.0;106.0;813.0;212.0
4;_scaled;10;8;0.75;20;0.7102422330970487;0.5901481685547499;0.24707560627674746;0.12307692307692307;0.9595648509921091;0.9554585152838428;0.45340314136125653;0.2138364779874214;0.16980392156862745;0.08640406607369759;62193.0;20718.0;2117.0;719.0;522.0;250.0;433.0;68.0
4;_scaled;10;8;0.75;25;0.7586939407532721;0.6433535094644743;0.19580912132417677;0.12213740458015267;0.930023749329656;0.9259940243622156;0.5821989528795811;0.3522012578616352;0.11769686706181202;0.07387862796833773;60142.0;20033.0;4168.0;1404.0;399.0;206.0;556.0;112.0
4;_scaled;10;8;0.75;30;0.8026306234282408;0.6740564644154012;0.1701534170153417;0.1105058365758755;0.8997165402589443;0.8949207078832452;0.7026178010471205;0.44654088050314467;0.09679746105020196;0.0630550621669627;58049.0;19327.0;6261.0;2110.0;284.0;176.0;671.0;142.0
4;_scaled;10;8;0.75;35;0.8070668823540426;0.6879440208444636;0.14382935500253935;0.09981285090455395;0.8708496131157588;0.8673408411859342;0.7413612565445026;0.5031446540880503;0.0796400449943757;0.055401662049861494;56128.0;18709.0;8182.0;2728.0;247.0;158.0;708.0;160.0
4;_scaled;10;8;0.75;40;0.8203378432836369;0.7086326233693993;0.14112060778727445;0.10166570936243538;0.8614264919941775;0.8562169616180189;0.7780104712041885;0.5566037735849056;0.07759791122715405;0.055941845764854614;55478.0;18450.0;8832.0;2987.0;212.0;141.0;743.0;177.0
4;_scaled;10;8;0.75;45;0.8172364959973818;0.7304696106743087;0.12681947465283586;0.10066428206438426;0.8400674174519268;0.8381981153757757;0.793717277486911;0.6194968553459119;0.06891535594144922;0.05478309232480534;54069.0;18038.0;10241.0;3399.0;197.0;121.0;758.0;197.0
4;_scaled;10;8;0.75;50;0.825143142549871;0.7433583356584146;0.11631123080282407;0.09560143626570916;0.8139737991266376;0.8147552286830614;0.8366492146596859;0.6698113207547169;0.0625;0.05147414209763171;52325.0;17512.0;11985.0;3925.0;156.0;105.0;799.0;213.0
4;_scaled;10;8;0.75;55;0.8242238795884789;0.7427299769428218;0.10976103685702715;0.09036269430051813;0.7979315099977017;0.7982532751091703;0.8513089005235602;0.6855345911949685;0.05866224114293961;0.04836920346128245;51264.0;17148.0;13046.0;4289.0;142.0;100.0;813.0;218.0
4;_scaled;10;8;0.85;20;0.6984751135900144;0.5830191906487432;0.23385490753911808;0.11257695690413369;0.9587374549911898;0.9536198575040221;0.43036649214659684;0.20125786163522014;0.160546875;0.07814407814407814;62161.0;20682.0;2149.0;755.0;544.0;254.0;411.0;64.0
4;_scaled;10;8;0.85;25;0.7555682920018463;0.6315308745855561;0.18822328114363512;0.11278195488721805;0.926913353252126;0.9240634336934038;0.5790575916230366;0.330188679245283;0.112375533428165;0.06800518134715026;59942.0;19998.0;4368.0;1439.0;402.0;213.0;553.0;105.0
4;_scaled;10;8;0.85;30;0.796741771898388;0.6702957738090524;0.1696750902527076;0.11005542359461601;0.9013253658162874;0.8966674327740749;0.6890052356020943;0.4371069182389937;0.09675047787090134;0.06295289855072464;58167.0;19368.0;6143.0;2069.0;297.0;179.0;658.0;139.0
4;_scaled;10;8;0.85;35;0.8042785232850371;0.6924799096841616;0.13591677006776748;0.09701928696668614;0.861288592660691;0.8579636865088486;0.7455497382198953;0.5220125786163522;0.07477420709934887;0.053479381443298966;55500.0;18499.0;8810.0;2938.0;243.0;152.0;712.0;166.0
4;_scaled;10;8;0.85;40;0.8159902012584658;0.7291730661411543;0.12251123956326271;0.09806835066864784;0.8325289205546618;0.8325902091473224;0.7989528795811518;0.6226415094339622;0.06634205721241632;0.0532258064516129;53572.0;17915.0;10738.0;3522.0;192.0;120.0;763.0;198.0
4;_scaled;10;8;0.85;45;0.8239969437956365;0.7324864903242879;0.12094168333589782;0.09579990561585654;0.8249291350647361;0.823856584693174;0.8230366492146597;0.6383647798742138;0.06526612970190152;0.05178571428571429;53053.0;17720.0;11257.0;3717.0;169.0;115.0;786.0;203.0
4;_scaled;10;8;0.85;50;0.8256567705021732;0.7338599018977064;0.11310190369540873;0.09016745384285102;0.8058377384509309;0.8051942082279936;0.8460732984293193;0.660377358490566;0.06060151503787595;0.04838709677419355;51785.0;17307.0;12525.0;4130.0;147.0;108.0;808.0;210.0
4;_scaled;10;8;0.85;55;0.8203078429824124;0.7437754567061066;0.10684408141756141;0.08948545861297538;0.7922469930284226;0.7942082279935647;0.8492146596858638;0.6918238993710691;0.05700829467172782;0.047836486192650574;50895.0;17058.0;13415.0;4379.0;144.0;98.0;811.0;220.0
4;_scaled;50;5;0.65;20;0.6277066418305963;0.5999649257455589;0.15054915617465844;0.12897678417884778;0.9514134681682372;0.95343599172604;0.2942408376963351;0.2358490566037736;0.10115190784737221;0.08875739644970414;61813.0;20667.0;2497.0;770.0;674.0;243.0;281.0;75.0
4;_scaled;50;5;0.65;25;0.7017330567498234;0.6655074266176477;0.1381363501041977;0.11996336996336995;0.9112847621236497;0.9116524936796139;0.48586387434554973;0.4119496855345912;0.08051362137775464;0.07020364415862808;59011.0;19702.0;5299.0;1735.0;491.0;187.0;464.0;131.0
4;_scaled;50;5;0.65;30;0.7425506850407996;0.704447990498999;0.11046885035324341;0.09796827163929862;0.8514517735386501;0.8510227533900253;0.6303664921465969;0.5534591194968553;0.06053901850362027;0.053740458015267174;54968.0;18338.0;9342.0;3099.0;353.0;142.0;602.0;176.0
4;_scaled;50;5;0.65;35;0.7710769823197682;0.7387964088422916;0.09881561426869437;0.0906779661016949;0.8029724967440435;0.8027120202252356;0.7382198952879581;0.6729559748427673;0.05295178008111762;0.04861426624261699;51701.0;17249.0;12609.0;4188.0;250.0;104.0;705.0;214.0
4;_scaled;50;5;0.65;40;0.77684754229554;0.7545677211827079;0.09436990434615138;0.0903353057199211;0.7838504558339079;0.7880027579866697;0.7696335078534031;0.720125786163522;0.050266721378744356;0.04819023569023569;50423.0;16914.0;13887.0;4523.0;220.0;89.0;735.0;229.0
4;_scaled;50;5;0.65;45;0.7796423329080916;0.7613482302830907;0.09130540082344393;0.08822984244670991;0.7700452003370872;0.7738910595265456;0.7895287958115184;0.7484276729559748;0.04845446950710108;0.04687807760488477;49503.0;16598.0;14807.0;4839.0;201.0;80.0;754.0;238.0
4;_scaled;50;5;0.65;50;0.7846064668763295;0.7658937275028217;0.08929290604683277;0.0862827962669484;0.7574657166934804;0.7614801195127557;0.812565445026178;0.7704402515723271;0.0472421770364057;0.04570042902443574;48660.0;16321.0;15650.0;5116.0;179.0;73.0;776.0;245.0
4;_scaled;50;5;0.65;55;0.7884715396056894;0.7665619133203834;0.08766699790217511;0.08406482106684673;0.746786179422355;0.7505860721673179;0.831413612565445;0.7830188679245284;0.046273092837577946;0.0444166963967178;47945.0;16080.0;16365.0;5357.0;161.0;69.0;794.0;249.0
4;_scaled;50;5;0.75;20;0.6244306252193035;0.5985188278773871;0.14274671476423603;0.12244897959183673;0.9490232130544702;0.9505860721673178;0.2900523560209424;0.2358490566037736;0.09466848940533151;0.08269018743109151;61661.0;20605.0;2649.0;832.0;678.0;243.0;277.0;75.0
4;_scaled;50;5;0.75;25;0.7122772060397892;0.6779419906157667;0.13625641737199945;0.12077087794432548;0.9046196276717996;0.905630889450701;0.5141361256544502;0.44339622641509435;0.07853486884197057;0.06990580069410014;58549.0;19561.0;5761.0;1876.0;464.0;177.0;491.0;141.0
4;_scaled;50;5;0.75;30;0.7550835245835574;0.7257018738248071;0.1050919147551651;0.09679012345679011;0.8314257258867693;0.8318547460353941;0.6764397905759162;0.6163522012578616;0.05697151424287856;0.05251875669882101;53617.0;17901.0;10693.0;3536.0;309.0;122.0;646.0;196.0
4;_scaled;50;5;0.75;35;0.7649682778361682;0.745501444484247;0.09515394549038265;0.09085277720421227;0.7960162414770551;0.797609744886233;0.7329842931937173;0.6918238993710691;0.05087948829771769;0.04861878453038674;51252.0;17132.0;13058.0;4305.0;255.0;98.0;700.0;220.0
4;_scaled;50;5;0.75;40;0.7751061408214954;0.7544703171469537;0.09221541921779332;0.08865860679332183;0.7773691871600399;0.7817053550907838;0.7727748691099476;0.7264150943396226;0.04903328682479569;0.04721030042918455;49997.0;16775.0;14313.0;4662.0;217.0;87.0;738.0;231.0
4;_scaled;50;5;0.75;45;0.7776364240292236;0.7582365087342375;0.08990103731966137;0.08681318681318681;0.7660920861104726;0.7708113077453459;0.7895287958115184;0.7452830188679245;0.04766420127694544;0.046091015169194866;49245.0;16532.0;15065.0;4905.0;201.0;81.0;754.0;237.0
4;_scaled;50;5;0.75;50;0.7829400050963876;0.7630852200231011;0.08843498602156671;0.08515093351945559;0.7551980387650349;0.7589979315099977;0.8115183246073299;0.7672955974842768;0.04676562877142167;0.04507666728246813;48513.0;16268.0;15797.0;5169.0;180.0;74.0;775.0;244.0
4;_scaled;50;5;0.75;55;0.7871731412228562;0.7652557604071959;0.08686614517805372;0.08327759197324415;0.7442273806787711;0.7480119512755689;0.831413612565445;0.7830188679245284;0.04582708068798338;0.043977393147297775;47778.0;16024.0;16532.0;5413.0;161.0;69.0;794.0;249.0
4;_scaled;50;5;0.85;20;0.6191639237625994;0.6122032880903323;0.13780645161290322;0.1339712918660287;0.9488087029801578;0.9500804412778672;0.27958115183246074;0.2641509433962264;0.09143835616438356;0.08974358974358974;61657.0;20585.0;2653.0;852.0;688.0;234.0;267.0;84.0
4;_scaled;50;5;0.85;25;0.707663754018697;0.666002734941028;0.13220431576072111;0.11317567567567569;0.9026430705584924;0.9034704665594117;0.506806282722513;0.42138364779874216;0.07601696246269829;0.06536585365853659;58427.0;19521.0;5883.0;1916.0;471.0;184.0;484.0;134.0
4;_scaled;50;5;0.85;30;0.7576083531910633;0.7212606752036023;0.10329376621334799;0.0934803451581975;0.8252202558798744;0.8261549069179499;0.6879581151832461;0.6132075471698113;0.05583885772565018;0.050596782563570315;53201.0;17778.0;11109.0;3659.0;298.0;123.0;657.0;195.0
4;_scaled;50;5;0.85;35;0.7670292618948956;0.7484553978998868;0.09326696358396647;0.08977955911823647;0.7878801808013484;0.791220409101356;0.7455497382198953;0.7044025157232704;0.049744987074687344;0.04794520547945205;50709.0;16989.0;13601.0;4448.0;243.0;94.0;712.0;224.0
4;_scaled;50;5;0.85;40;0.7730562287871003;0.7487133572325284;0.09046394907577426;0.08607404623191128;0.7723128782655329;0.7764651804182946;0.7738219895287958;0.720125786163522;0.04804004420464149;0.045772536478113135;49666.0;16663.0;14644.0;4774.0;216.0;89.0;739.0;229.0
4;_scaled;50;5;0.85;45;0.7778853817528154;0.7549381939120716;0.08933734584292205;0.08530634375564793;0.7635332873668889;0.7673638244081821;0.7926701570680629;0.7421383647798742;0.04733616808404202;0.04525407478427613;49075.0;16458.0;15235.0;4979.0;198.0;82.0;757.0;236.0
4;_scaled;50;5;0.85;50;0.7813173836480853;0.7629356666880838;0.08853627687708404;0.08572940553889576;0.7570826629893511;0.7617559181797288;0.806282722513089;0.7641509433962265;0.04683983210657582;0.045412072509811253;48641.0;16329.0;15669.0;5108.0;185.0;75.0;770.0;243.0
4;_scaled;50;5;0.85;55;0.788022919090368;0.7632814216764466;0.08850252383623108;0.08461405629424971;0.7509844480196124;0.7563318777292577;0.8261780104712042;0.7704402515723271;0.04675555555555556;0.04476521103599489;48224.0;16209.0;16086.0;5228.0;166.0;73.0;789.0;245.0
4;_scaled;50;6;0.65;20;0.6479699931858203;0.6137193584359963;0.1687763713080169;0.14129520605550883;0.9517045889833755;0.9530682601700758;0.33507853403141363;0.2641509433962264;0.11279520620373634;0.09644087256027555;61793.0;20650.0;2517.0;787.0;635.0;234.0;320.0;84.0
4;_scaled;50;6;0.65;25;0.730308526842739;0.6648543501610541;0.15386900341601067;0.11844484629294755;0.9127097219030108;0.9103654332337394;0.5424083769633508;0.4119496855345912;0.08965039806161301;0.06916578669482576;59050.0;19674.0;5260.0;1763.0;437.0;187.0;518.0;131.0
4;_scaled;50;6;0.65;30;0.7607216273270587;0.7051559300721171;0.12463739121736521;0.10459106111280024;0.8659158814065732;0.8646288209606987;0.6523560209424084;0.5408805031446541;0.06890068568900685;0.057892965331538204;55891.0;18638.0;8419.0;2799.0;332.0;146.0;623.0;172.0
4;_scaled;50;6;0.65;35;0.7834932399592615;0.7296258335453044;0.11261730969760166;0.09738194274528994;0.8304910748486938;0.8304297862560331;0.7350785340314137;0.6257861635220126;0.06097984711605282;0.05279915096842664;53500.0;17867.0;10810.0;3570.0;253.0;119.0;702.0;199.0
4;_scaled;50;6;0.65;40;0.7928021665346436;0.7426174635460995;0.10414778668525619;0.09205199232900065;0.8030950739293649;0.8041369800045967;0.7821989528795812;0.6792452830188679;0.05578790141896938;0.04937142857142857;51667.0;17278.0;12643.0;4159.0;208.0;102.0;747.0;216.0
4;_scaled;50;6;0.65;45;0.7930754257234063;0.7547639228360534;0.0975547792950143;0.08966861598440547;0.7822875967210603;0.7853367042059297;0.8041884816753927;0.7232704402515723;0.051926977687626774;0.04779717373233583;50288.0;16855.0;14022.0;4582.0;187.0;88.0;768.0;230.0
4;_scaled;50;6;0.65;50;0.7931640833300091;0.7562484542243573;0.09477980142535176;0.08764044943820226;0.7722975561173676;0.776051482417835;0.8146596858638744;0.7358490566037735;0.05031690596300608;0.04659498207885305;49626.0;16649.0;14684.0;4788.0;177.0;84.0;778.0;234.0
4;_scaled;50;6;0.65;55;0.7954402798616974;0.7602245632441177;0.0927346174111586;0.08602150537634409;0.7625526698843178;0.7655711330728568;0.8293193717277487;0.7547169811320755;0.04911323328785812;0.04561003420752566;48976.0;16415.0;15334.0;5022.0;163.0;78.0;792.0;240.0
4;_scaled;50;6;0.75;20;0.6483873515147913;0.6033057814869548;0.1661935483870968;0.1273469387755102;0.9504941392783268;0.950861870834291;0.33717277486910996;0.24528301886792453;0.11027397260273973;0.08599779492833518;61712.0;20608.0;2598.0;829.0;633.0;240.0;322.0;78.0
4;_scaled;50;6;0.75;25;0.7241970136470841;0.669011551473192;0.1474507531865585;0.11969629298794106;0.9098138358997931;0.9094001378993335;0.5329842931937173;0.42138364779874216;0.0855605984199025;0.06975533576262363;58870.0;19650.0;5440.0;1787.0;446.0;184.0;509.0;134.0
4;_scaled;50;6;0.75;30;0.7675675983720868;0.7065197332655025;0.11804170444242973;0.09777533644603131;0.8509461426491994;0.8490002298322225;0.6816753926701571;0.559748427672956;0.06461538461538462;0.05356605476978634;54886.0;18292.0;9424.0;3145.0;304.0;140.0;651.0;178.0
4;_scaled;50;6;0.75;35;0.786552212328862;0.7328788936309789;0.10906053011316169;0.09407985314364388;0.8202558798743584;0.8185244771316939;0.7518324607329843;0.6446540880503144;0.058794628234523416;0.050742574257425746;52816.0;17602.0;11494.0;3835.0;237.0;113.0;718.0;205.0
4;_scaled;50;6;0.75;40;0.7896326774515782;0.7498918873880257;0.1009378584440996;0.09176954732510288;0.7958323756990731;0.7971041139967824;0.7832460732984293;0.7012578616352201;0.05394490119717294;0.04909731395860854;51192.0;17118.0;13118.0;4319.0;207.0;95.0;748.0;223.0
4;_scaled;50;6;0.75;45;0.7943842448350228;0.7522956693637608;0.09830616810482583;0.08942929986271819;0.7838504558339079;0.7865777982073087;0.8052356020942408;0.7169811320754716;0.05234853641933288;0.047688768040158966;50389.0;16884.0;13921.0;4553.0;186.0;90.0;769.0;228.0
4;_scaled;50;6;0.75;50;0.7947608971921835;0.7513078398806742;0.09406830437387659;0.08568790397045245;0.7683291197425879;0.772420133302689;0.8219895287958116;0.7295597484276729;0.04988878296790594;0.045516970767117915;49360.0;16572.0;14950.0;4865.0;170.0;86.0;785.0;232.0
4;_scaled;50;6;0.75;55;0.7995511759548196;0.7638686330546463;0.09281091077207583;0.08633860365961983;0.759472918103118;0.7635945759595495;0.8408376963350785;0.7641509433962265;0.04911615389320448;0.045754095273959704;48764.0;16369.0;15546.0;5068.0;152.0;75.0;803.0;243.0
4;_scaled;50;6;0.85;20;0.6500228767561573;0.6124132055228089;0.16556627729812087;0.13493975903614458;0.9496514211292423;0.9504941392783268;0.3413612565445026;0.2641509433962264;0.1092859537378478;0.09061488673139159;61653.0;20594.0;2657.0;843.0;629.0;234.0;326.0;84.0
4;_scaled;50;6;0.85;25;0.7194277391659021;0.6561667609901531;0.14964549705837984;0.11499540018399265;0.9136290507929211;0.9115605607906229;0.5193717277486911;0.39308176100628933;0.08741628480789566;0.06734913793103449;59132.0;19706.0;5178.0;1731.0;459.0;193.0;496.0;125.0
4;_scaled;50;6;0.85;30;0.7690884955968351;0.7044658136772283;0.12437234453456933;0.10215529967522882;0.8610587604382134;0.860216042289129;0.6743455497382199;0.5440251572327044;0.06850335070737155;0.056370153144346694;55553.0;18541.0;8757.0;2896.0;311.0;145.0;644.0;173.0
4;_scaled;50;6;0.85;35;0.7850079905822664;0.7400133725179207;0.10473851488009246;0.09357757669388655;0.8100972956408489;0.8112158124569064;0.7591623036649214;0.6666666666666666;0.05624951509038715;0.050320436743413244;52146.0;17436.0;12164.0;4001.0;230.0;106.0;725.0;212.0
4;_scaled;50;6;0.85;40;0.7860641884328282;0.7498973883689607;0.09699709396189862;0.08923988153998025;0.7857504022063894;0.7879567915421742;0.7863874345549738;0.710691823899371;0.05168616655196146;0.04760901622077102;50531.0;16916.0;13779.0;4521.0;204.0;92.0;751.0;226.0
4;_scaled;50;6;0.85;45;0.7884804949194877;0.7531504484546351;0.09402546523016651;0.08695652173913043;0.7732322071554432;0.776051482417835;0.8041884816753927;0.7295597484276729;0.04993173395748001;0.046233559186927065;49697.0;16651.0;14613.0;4786.0;187.0;86.0;768.0;232.0
4;_scaled;50;6;0.85;50;0.7924153783905021;0.7605881414107096;0.0929101156926728;0.08697234352256186;0.7657396767026737;0.7693403815214893;0.8198952879581152;0.7515723270440252;0.04924528301886792;0.04615681730397837;49193.0;16498.0;15117.0;4939.0;172.0;79.0;783.0;239.0
4;_scaled;50;6;0.85;55;0.7989707087968045;0.7564597652386706;0.09216484209319654;0.08425876961043541;0.7573124952118288;0.7612043208457826;0.8418848167539267;0.7515723270440252;0.04875090953189425;0.0446311858076564;48622.0;16321.0;15688.0;5116.0;151.0;79.0;804.0;239.0
4;_scaled;50;7;0.65;20;0.6790127336421017;0.5975199964324305;0.21079258010118046;0.1290893015030946;0.9569754079521949;0.9547230521719146;0.39267015706806285;0.22955974842767296;0.14406454091432963;0.0897908979089791;62082.0;20697.0;2228.0;740.0;580.0;245.0;375.0;73.0
4;_scaled;50;7;0.65;25;0.7411109148178693;0.6477302365891219;0.1752115480338477;0.12083333333333332;0.9238336014709262;0.9224086416915651;0.5528795811518324;0.36477987421383645;0.10410094637223975;0.07240948813982521;59766.0;19951.0;4544.0;1486.0;427.0;202.0;528.0;116.0
4;_scaled;50;7;0.65;30;0.7857656915415434;0.7003154335814495;0.15375475285171103;0.11734693877551022;0.8908756607676396;0.8886692714318547;0.6774869109947644;0.5062893081761006;0.08671759817718805;0.0663643858202803;57496.0;19172.0;6814.0;2265.0;308.0;157.0;647.0;161.0
4;_scaled;50;7;0.65;35;0.7982345005906436;0.7123000173390919;0.13084632516703787;0.1019830028328612;0.856492760284992;0.8542863709492071;0.7382198952879581;0.5660377358490566;0.07178495061602688;0.05603985056039851;55194.0;18405.0;9116.0;3032.0;250.0;138.0;705.0;180.0
4;_scaled;50;7;0.65;40;0.8085078330501555;0.7405347188177261;0.11684698608964453;0.09822904368358912;0.8248984907684057;0.8244541484716157;0.7916230366492146;0.6540880503144654;0.06307884856070088;0.05310186367117692;53081.0;17728.0;11229.0;3709.0;199.0;110.0;756.0;208.0
4;_scaled;50;7;0.65;45;0.8072724475116847;0.7428177725985431;0.10917587085811385;0.09315424610051994;0.8072167317857963;0.8075844633417605;0.8073298429319372;0.6761006289308176;0.05854658668084137;0.050023266635644485;51912.0;17354.0;12398.0;4083.0;184.0;103.0;771.0;215.0
4;_scaled;50;7;0.65;50;0.8154867905050879;0.7537925229493592;0.10666844669915226;0.09228256431196408;0.794943691105493;0.7956331877729258;0.8366492146596859;0.710691823899371;0.056965635248823615;0.049344978165938864;51083.0;17083.0;13227.0;4354.0;156.0;92.0;799.0;226.0
4;_scaled;50;7;0.65;55;0.8141060032353108;0.7527717609270752;0.10213356899381391;0.08898387410141831;0.7820577644985827;0.7844633417605148;0.8471204188481676;0.720125786163522;0.054342715120575;0.04742182646510665;50232.0;16837.0;14078.0;4600.0;146.0;89.0;809.0;229.0
4;_scaled;50;7;0.75;20;0.6848809065382746;0.6070335395541067;0.20691489361702126;0.13311148086522462;0.9543093541714548;0.9521029648356699;0.4073298429319372;0.25157232704402516;0.13868092691622103;0.09049773755656108;61894.0;20633.0;2416.0;804.0;566.0;238.0;389.0;80.0
4;_scaled;50;7;0.75;25;0.7456285856872918;0.649662034400641;0.1771984820986636;0.11955420466058764;0.9235884471002834;0.9201103194667892;0.562303664921466;0.3710691823899371;0.10517038777908343;0.07125603864734299;59741.0;19899.0;4569.0;1538.0;418.0;200.0;537.0;118.0
4;_scaled;50;7;0.75;30;0.7850689274220664;0.6938916814312994;0.14559216384683882;0.108437817688919;0.882387190684134;0.8790622845322914;0.6848167539267016;0.5031446540880503;0.08145472661601694;0.060767185719711354;56935.0;18964.0;7375.0;2473.0;301.0;158.0;654.0;160.0
4;_scaled;50;7;0.75;35;0.7943108519678489;0.7193878479077055;0.12441624812758834;0.100944669365722;0.8477438136826783;0.8468857733854286;0.7392670157068063;0.5880503144654088;0.06792380219357322;0.05521110126956008;54622.0;18237.0;9688.0;3200.0;249.0;131.0;706.0;187.0
4;_scaled;50;7;0.75;40;0.8066029970992925;0.7355707803148791;0.11467576791808873;0.0955694734400371;0.8211445644679384;0.8207768329119742;0.7916230366492146;0.6477987421383647;0.06181520850367948;0.051590282995241675;52836.0;17650.0;11474.0;3787.0;199.0;112.0;756.0;206.0
4;_scaled;50;7;0.75;45;0.8083536388289381;0.7500921964404693;0.10684931506849314;0.09282876855530002;0.8001991879261472;0.8005515973339462;0.8167539267015707;0.6981132075471698;0.057163796262367166;0.049720044792833144;51445.0;17194.0;12865.0;4243.0;175.0;96.0;780.0;222.0
4;_scaled;50;7;0.75;50;0.8044953232908987;0.7571388796716896;0.09982332155477032;0.08983543078412393;0.7814142342756455;0.7839117444265686;0.8282722513089005;0.7295597484276729;0.05311220036258645;0.047864658551681455;50208.0;16822.0;14102.0;4615.0;164.0;86.0;791.0;232.0
