dataset;data_variant;class_weight;auc_train;auc_test;f1_train;f1_test;accuracy_train;accuracy_test;precision_train;precision_test;recall_train;recall_test;TN_train;TN_test;FN_train;FN_test;FP_train;FP_test;TP_train;TP_test
3;_woe_pca;75;0.755427815693129;0.7416613197131978;0.07259561826958782;0.0708215297450425;0.6938634796598483;0.6984601241094002;0.818848167539267;0.7861635220125787;0.0379814464034193;0.03708098487095817;44503.0;14945.0;19807.0;6492.0;173.0;68.0;782.0;250.0
3;_woe_pca;a;0.7549601854889725;0.7411742261880139;0.07546234319996033;0.07361405634656165;0.7142879031640236;0.7188692254654102;0.7968586387434555;0.7641509433962265;0.03960653690017695;0.03866963717377467;45857.0;15396.0;18453.0;6041.0;194.0;75.0;761.0;243.0
4;_pca;40;0.7155288397739679;0.6947081003484541;0.09317885117493474;0.08678597695513607;0.82970964529227;0.8287749942541944;0.5979057591623037;0.5566037735849056;0.05052650207946199;0.04706195160861473;53580.0;17853.0;10730.0;3584.0;384.0;141.0;571.0;177.0
4;_pca;45;0.7199179611844134;0.7082402934091206;0.088055861815509;0.08486187845303866;0.8098981077147016;0.8096529533440588;0.6272251308900524;0.6037735849056604;0.047351778656126484;0.045638222010934155;52259.0;17422.0;12051.0;4015.0;356.0;126.0;599.0;192.0
4;_pca;50;0.7247942516654848;0.7107799129407424;0.0844633340079606;0.08130745658835546;0.7920631272504405;0.7932888991036543;0.6554973821989529;0.6257861635220126;0.045139890395154314;0.043478260869565216;51068.0;17059.0;13242.0;4378.0;329.0;119.0;626.0;199.0
4;_pca;55;0.727088969414347;0.7120367037183404;0.08106245693165445;0.07744360902255638;0.7752394085650808;0.7743966904159963;0.6774869109947644;0.6477987421383647;0.04311034115138593;0.04118352658936426;49949.0;16641.0;14361.0;4796.0;308.0;112.0;647.0;206.0
4;_pca;60;0.7317655971036887;0.7138203417766789;0.07873462214411248;0.07499115670321896;0.7590438979544932;0.7595954952884394;0.7036649214659686;0.6666666666666666;0.04170027924294136;0.03973013493253373;48867.0;16313.0;15443.0;5124.0;283.0;106.0;672.0;212.0
4;_pca;65;0.7369760429073507;0.7175494934256677;0.07716186252771619;0.07332998493219488;0.7449168773462039;0.7455757297173063;0.7287958115183246;0.6886792452830188;0.040737489025460934;0.03872679045092838;47921.0;16001.0;16389.0;5436.0;259.0;99.0;696.0;219.0
4;_pca;70;0.7396386612294343;0.7256224396601069;0.07527900610654874;0.07257170020598953;0.7308511453305754;0.7309584003677315;0.7486910994764397;0.720125786163522;0.03963194944847846;0.03821124645419656;46984.0;15673.0;17326.0;5764.0;240.0;89.0;715.0;229.0
4;_pca;75;0.7414252056262166;0.7365038933742666;0.0734644720995584;0.07276034561164166;0.7170918562782502;0.7188232590209147;0.7664921465968586;0.7547169811320755;0.03858114162230538;0.038222646918299095;46069.0;15398.0;18241.0;6039.0;223.0;78.0;732.0;240.0
4;_pca;a;0.7392132024120731;0.7252204279733829;0.07641591007349763;0.07382002286460886;0.7381444878571976;0.7393242932659159;0.7403141361256544;0.710691823899371;0.04028719585161548;0.03893195521102498;47468.0;15858.0;16842.0;5579.0;248.0;92.0;707.0;226.0
4;_scaled;40;0.726702262682149;0.7006983018545201;0.09776744958087809;0.09042687547360445;0.833432927296407;0.8344748333716387;0.6167539267015707;0.5628930817610063;0.05309176131242113;0.049162318044493274;53805.0;17975.0;10505.0;3462.0;366.0;139.0;589.0;179.0
4;_scaled;45;0.7294791833730759;0.7071618811066389;0.09195919591959197;0.08657810352725608;0.8145100743124186;0.8166858193518731;0.6418848167539267;0.5943396226415094;0.049527349115294494;0.046689723320158104;52546.0;17578.0;11764.0;3859.0;342.0;129.0;613.0;189.0
4;_scaled;50;0.7336297677887132;0.7203346033998117;0.0876843910806175;0.08531204034461021;0.7962613958476978;0.7999080671110089;0.669109947643979;0.6383647798742138;0.04691629955947137;0.04571042557982436;51329.0;17199.0;12981.0;4238.0;316.0;115.0;639.0;203.0
4;_scaled;55;0.7393690655781348;0.7309224514248713;0.08493814564468817;0.08388607101053454;0.7801271738297709;0.7841415766490462;0.6973821989528796;0.6761006289308176;0.045223059686290486;0.0447171381031614;50249.0;16844.0;14061.0;4593.0;289.0;103.0;666.0;215.0
4;_scaled;60;0.7418295380442083;0.7307839000517238;0.08221315410465674;0.0803799780781878;0.7656630659618479;0.768604918409561;0.7172774869109948;0.6918238993710691;0.04360557642115984;0.04266873545384019;49286.0;16501.0;15024.0;4936.0;270.0;98.0;685.0;220.0
4;_scaled;65;0.7441396426504147;0.7343031342682359;0.07989998295163948;0.07824887969665634;0.7519190990576878;0.7541714548379683;0.7361256544502618;0.7138364779874213;0.04224251892801346;0.04139314369073669;48371.0;16180.0;15939.0;5257.0;252.0;91.0;703.0;227.0
4;_scaled;70;0.7497077311224021;0.7367864971014966;0.0785054802656444;0.07631837536849001;0.7384968972649966;0.740749253045277;0.7612565445026178;0.7327044025157232;0.04138676989639076;0.040255701451278506;47471.0;15882.0;16839.0;5555.0;228.0;85.0;727.0;233.0
4;_scaled;75;0.7500868665438432;0.7443367034542934;0.07627772916773894;0.07564864020006251;0.7250134068796446;0.728154447253505;0.7759162303664922;0.7610062893081762;0.0401104254628126;0.03980263157894737;46577.0;15599.0;17733.0;5838.0;214.0;76.0;741.0;242.0
4;_scaled;a;0.7465944976923784;0.7374903292755164;0.0791881550490767;0.07779087388449234;0.7455757297173063;0.7482417834980464;0.7476439790575916;0.7264150943396226;0.04180817425928095;0.0410958904109589;47946.0;16047.0;16364.0;5390.0;241.0;87.0;714.0;231.0
4;_woe_scaled;40;0.7363890220878744;0.7040076186385557;0.09458128078817733;0.08659217877094973;0.816946295870681;0.8196276717995863;0.6534031413612565;0.5849056603773585;0.050980392156862744;0.04675716440422323;52694.0;17645.0;11616.0;3792.0;331.0;132.0;624.0;186.0
4;_woe_scaled;45;0.7384377536490867;0.7135788120404298;0.08866120218579235;0.08335078534031413;0.795571899180265;0.7988048724431165;0.6795811518324607;0.6257861635220126;0.0474241870661308;0.04464886695086381;51274.0;17179.0;13036.0;4258.0;306.0;119.0;649.0;199.0
4;_woe_scaled;50;0.7453384742261998;0.7192027215626424;0.08497138591689475;0.08010732081257187;0.7746112004903087;0.7793610664215123;0.7151832460732984;0.6572327044025157;0.04516897030619668;0.042653061224489794;49872.0;16746.0;14438.0;4691.0;272.0;109.0;683.0;209.0
4;_woe_scaled;55;0.7493750819207683;0.7329215078966214;0.08159981611309045;0.07920792079207922;0.755121428024209;0.7606067570673408;0.743455497382199;0.7044025157232704;0.04316896698486046;0.04196328212813788;48573.0;16323.0;15737.0;5114.0;245.0;94.0;710.0;224.0
4;_woe_scaled;60;0.7546012402295492;0.7351579133591102;0.07935397039030956;0.07650273224043716;0.7379759442273807;0.7436451390484946;0.7717277486910995;0.7264150943396226;0.041827468785471056;0.040377556371263765;47427.0;15947.0;16883.0;5490.0;218.0;87.0;737.0;231.0
4;_woe_scaled;65;0.7576008225862784;0.7446399175234263;0.07741869502965841;0.07580266249021145;0.7235578028039531;0.7287520110319466;0.7926701570680629;0.7610062893081762;0.04069673673458416;0.03988791824625021;46466.0;15612.0;17844.0;5825.0;198.0;76.0;757.0;242.0
4;_woe_scaled;70;0.7570054570425808;0.7453177117210208;0.0750450757760343;0.07375335921170498;0.7091703056768559;0.7148241783498046;0.806282722513089;0.7767295597484277;0.039353981396299705;0.038714733542319746;45514.0;15304.0;18796.0;6133.0;185.0;71.0;770.0;247.0
4;_woe_scaled;75;0.7601863437977533;0.7496066431899469;0.07384500046855966;0.07264407264407265;0.6971424193671952;0.701907607446564;0.8251308900523561;0.7987421383647799;0.038652082209250996;0.03805243445692884;44711.0;15016.0;19599.0;6421.0;167.0;64.0;788.0;254.0
4;_woe_scaled;a;0.7575726947597574;0.7443092718960311;0.07625511528096615;0.07466340269277846;0.7163870374626523;0.7219949436911055;0.8;0.7672955974842768;0.040035633810197556;0.03924091347700225;45991.0;15463.0;18319.0;5974.0;191.0;74.0;764.0;244.0
4;_woe_pca;40;0.7273253896986213;0.6927873044988049;0.09101760668457176;0.08162344983089063;0.8133149467555352;0.812778671569754;0.6387434554973822;0.5691823899371069;0.04899991967226283;0.04396405149380617;52471.0;17501.0;11839.0;3936.0;345.0;137.0;610.0;181.0
4;_woe_pca;45;0.7329899106178271;0.7048967238504636;0.0858723914927662;0.07932011331444758;0.7899180265073164;0.7908526775453919;0.6743455497382199;0.6163522012578616;0.045855881515237826;0.04238754325259515;50910.0;17009.0;13400.0;4428.0;311.0;122.0;644.0;196.0
4;_woe_pca;50;0.7385480668326927;0.7116731255517484;0.08208366219415944;0.0766099185788305;0.7683444418907531;0.7706274419673639;0.7078534031413612;0.6509433962264151;0.04356792987883475;0.0406999606763665;49470.0;16558.0;14840.0;4879.0;279.0;111.0;676.0;207.0
4;_woe_pca;55;0.7447722134523467;0.7228303617767786;0.07948732362696048;0.07566638005159072;0.749099823795296;0.7529303608365893;0.7403141361256544;0.6918238993710691;0.041998336699536655;0.04002183008913953;48183.0;16160.0;16127.0;5277.0;248.0;98.0;707.0;220.0
4;_woe_pca;60;0.7447627696668868;0.7321353810478151;0.07640354579991558;0.07439474106140773;0.7318011185168161;0.734635715927373;0.7581151832460733;0.7295597484276729;0.040228927043396125;0.03919581010305795;47037.0;15750.0;17273.0;5687.0;231.0;86.0;724.0;232.0
4;_woe_pca;65;0.7507042133123182;0.740045058168106;0.07497628912294714;0.0735338802795503;0.7160652723511837;0.7196966214663296;0.7863874345549738;0.7610062893081762;0.03936471328231471;0.03863346104725415;45983.0;15415.0;18327.0;6022.0;204.0;76.0;751.0;242.0
4;_woe_pca;70;0.7540951835880034;0.7423418277280538;0.07341194370483074;0.07194662024949232;0.7014019765571133;0.7059066881176741;0.8083769633507853;0.779874213836478;0.03845195995417642;0.037712895377128956;45005.0;15109.0;19305.0;6328.0;183.0;70.0;772.0;248.0
4;_woe_pca;75;0.7549745546970215;0.7457677653079098;0.07172803499817718;0.07057846664821478;0.687887841875431;0.6912893587680993;0.8240837696335078;0.8018867924528302;0.037495831149649814;0.036913723219455706;44108.0;14784.0;20202.0;6653.0;168.0;63.0;787.0;255.0
4;_woe_pca;a;0.7513240431450737;0.7395977917448906;0.07404878048780487;0.07242505194419709;0.7091549835286908;0.7127097219030109;0.7947643979057591;0.7672955974842768;0.038833461243284725;0.038006230529595016;45524.0;15261.0;18786.0;6176.0;196.0;74.0;759.0;244.0
