data_variant;dataset;mean_test_score;mean_train_score;param_class_weight;param_max_depth;param_max_features;param_n_estimators;params
_scaled;3;0.8316830371928247;0.9566656281265389;;7;0.9;500;{'class_weight': None, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 500}
_scaled;3;0.831807112113983;0.9567052776476013;;7;0.9;700;{'class_weight': None, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 700}
_scaled;3;0.8291532500756307;0.9731469214980315;;8;;100;{'class_weight': None, 'max_depth': 8, 'max_features': None, 'n_estimators': 100}
_scaled;3;0.8300788295242065;0.9774446884591191;;8;;300;{'class_weight': None, 'max_depth': 8, 'max_features': None, 'n_estimators': 300}
_scaled;3;0.8301567649934936;0.9776683332305199;;8;;400;{'class_weight': None, 'max_depth': 8, 'max_features': None, 'n_estimators': 400}
_scaled;3;0.83038106753519;0.9780714032534658;;8;;500;{'class_weight': None, 'max_depth': 8, 'max_features': None, 'n_estimators': 500}
_scaled;3;0.830353028945886;0.9783137942150454;;8;;700;{'class_weight': None, 'max_depth': 8, 'max_features': None, 'n_estimators': 700}
_scaled;3;0.8296166485628068;0.9749230437579616;;8;0.75;100;{'class_weight': None, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 100}
_scaled;3;0.8309057585356363;0.979681152654666;;8;0.75;300;{'class_weight': None, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 300}
_scaled;3;0.831354772487046;0.9801845185657626;;8;0.75;400;{'class_weight': None, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 400}
_scaled;3;0.8313081831319947;0.9808035322633689;;8;0.75;500;{'class_weight': None, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 500}
_scaled;3;0.8319466332927639;0.9808867023805684;;8;0.75;700;{'class_weight': None, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 700}
_scaled;3;0.8288442561858332;0.9739409457749337;;8;0.9;100;{'class_weight': None, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 100}
_scaled;3;0.8303332505912406;0.9787599102530674;;8;0.9;300;{'class_weight': None, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 300}
_scaled;3;0.8305396118907754;0.9791580440051444;;8;0.9;400;{'class_weight': None, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 400}
_scaled;3;0.8304614100858732;0.9795322273601479;;8;0.9;500;{'class_weight': None, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 500}
_scaled;3;0.8308549248386675;0.9798519167892428;;8;0.9;700;{'class_weight': None, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 700}
_scaled;3;0.8264139609135498;0.9887643828301069;;9;;100;{'class_weight': None, 'max_depth': 9, 'max_features': None, 'n_estimators': 100}
_scaled;3;0.8271226272058549;0.9913300730056559;;9;;300;{'class_weight': None, 'max_depth': 9, 'max_features': None, 'n_estimators': 300}
_scaled;3;0.827309070540236;0.9916132823130482;;9;;400;{'class_weight': None, 'max_depth': 9, 'max_features': None, 'n_estimators': 400}
_scaled;3;0.8276847037855176;0.9918460268883013;;9;;500;{'class_weight': None, 'max_depth': 9, 'max_features': None, 'n_estimators': 500}
_scaled;3;0.827948894091926;0.9919521607148853;;9;;700;{'class_weight': None, 'max_depth': 9, 'max_features': None, 'n_estimators': 700}
_scaled;3;0.8269078221945432;0.9901742503986246;;9;0.75;100;{'class_weight': None, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 100}
_scaled;3;0.8290097521830723;0.9928670629369215;;9;0.75;300;{'class_weight': None, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 300}
_scaled;3;0.8291784098791948;0.9932251526326524;;9;0.75;400;{'class_weight': None, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 400}
_scaled;3;0.8286162133427806;0.9934335968345698;;9;0.75;500;{'class_weight': None, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 500}
_scaled;3;0.8288638563999529;0.9934840749992526;;9;0.75;700;{'class_weight': None, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 700}
_scaled;3;0.825261559223768;0.9897978552705534;;9;0.9;100;{'class_weight': None, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 100}
_scaled;3;0.8273057193757338;0.9921053535304121;;9;0.9;300;{'class_weight': None, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 300}
_scaled;3;0.8277486579702524;0.9924679177479412;;9;0.9;400;{'class_weight': None, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 400}
_scaled;3;0.8280737415383158;0.9925942270966172;;9;0.9;500;{'class_weight': None, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 500}
_scaled;3;0.8283944382814447;0.9927265155590428;;9;0.9;700;{'class_weight': None, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 700}
_woe_scaled;3;0.8417263997103195;0.8720937099618897;{0: 1, 1: 40};5;;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': None, 'n_estimators': 100}
_woe_scaled;3;0.8419140187134231;0.8721980840567678;{0: 1, 1: 40};5;;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': None, 'n_estimators': 300}
_woe_scaled;3;0.8418078605390088;0.8724601121132199;{0: 1, 1: 40};5;;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': None, 'n_estimators': 400}
_woe_scaled;3;0.8419696237032738;0.8723823678776544;{0: 1, 1: 40};5;;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': None, 'n_estimators': 500}
_woe_scaled;3;0.8421524206006408;0.8724329453471943;{0: 1, 1: 40};5;;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': None, 'n_estimators': 700}
_woe_scaled;3;0.8429386587405523;0.8743465878813691;{0: 1, 1: 40};5;0.75;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 100}
_woe_scaled;3;0.8433059297379343;0.8752789508438417;{0: 1, 1: 40};5;0.75;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 300}
_woe_scaled;3;0.8432122811382096;0.8755733707271437;{0: 1, 1: 40};5;0.75;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 400}
_woe_scaled;3;0.843444409285992;0.8755372691815397;{0: 1, 1: 40};5;0.75;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 500}
_woe_scaled;3;0.8434608411030752;0.8755401034062951;{0: 1, 1: 40};5;0.75;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 700}
_woe_scaled;3;0.8420646600425526;0.8736885946639644;{0: 1, 1: 40};5;0.9;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 100}
_woe_scaled;3;0.8425119145750054;0.8737368548721557;{0: 1, 1: 40};5;0.9;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 300}
_woe_scaled;3;0.8422955341572147;0.8740272698901671;{0: 1, 1: 40};5;0.9;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 400}
_woe_scaled;3;0.842471554098857;0.8739759256477472;{0: 1, 1: 40};5;0.9;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 500}
_woe_scaled;3;0.8426996065167979;0.8740572645801269;{0: 1, 1: 40};5;0.9;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 700}
_woe_scaled;3;0.8438862971577533;0.8914362876482693;{0: 1, 1: 40};6;;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': None, 'n_estimators': 100}
_woe_scaled;3;0.8447104995839461;0.8914004028254071;{0: 1, 1: 40};6;;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': None, 'n_estimators': 300}
_woe_scaled;3;0.8444755226500817;0.8916261974705398;{0: 1, 1: 40};6;;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': None, 'n_estimators': 400}
_woe_scaled;3;0.8444722610949916;0.8916191582442131;{0: 1, 1: 40};6;;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': None, 'n_estimators': 500}
_woe_scaled;3;0.8445479529740301;0.8915554661015551;{0: 1, 1: 40};6;;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': None, 'n_estimators': 700}
_woe_scaled;3;0.8445221384476987;0.8959331612840541;{0: 1, 1: 40};6;0.75;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 100}
_woe_scaled;3;0.8451689940199297;0.8958261783584683;{0: 1, 1: 40};6;0.75;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 300}
_woe_scaled;3;0.8451641622235126;0.896057502452131;{0: 1, 1: 40};6;0.75;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 400}
_woe_scaled;3;0.8453389366377053;0.8960717669273052;{0: 1, 1: 40};6;0.75;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 500}
_woe_scaled;3;0.8453909430403409;0.896097450962911;{0: 1, 1: 40};6;0.75;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 700}
_woe_scaled;3;0.8447996839997577;0.8941797542993423;{0: 1, 1: 40};6;0.9;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 100}
_woe_scaled;3;0.8449065997435605;0.8938811465381978;{0: 1, 1: 40};6;0.9;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 300}
_woe_scaled;3;0.8450264899599794;0.894329758411291;{0: 1, 1: 40};6;0.9;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 400}
_woe_scaled;3;0.8451435283605857;0.894254315144012;{0: 1, 1: 40};6;0.9;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 500}
_woe_scaled;3;0.8451935685707561;0.8939735967326315;{0: 1, 1: 40};6;0.9;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 700}
_woe_scaled;3;0.8440597447123139;0.9115088851045025;{0: 1, 1: 40};7;;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': None, 'n_estimators': 100}
_woe_scaled;3;0.8446922953707782;0.9118317754256114;{0: 1, 1: 40};7;;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': None, 'n_estimators': 300}
_woe_scaled;3;0.8446527642331423;0.9121540537342607;{0: 1, 1: 40};7;;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': None, 'n_estimators': 400}
_woe_scaled;3;0.8446508338738273;0.9122569916735278;{0: 1, 1: 40};7;;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': None, 'n_estimators': 500}
_woe_scaled;3;0.8448146851747446;0.9120658183530436;{0: 1, 1: 40};7;;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': None, 'n_estimators': 700}
_woe_scaled;3;0.8452263666730514;0.917350363245156;{0: 1, 1: 40};7;0.75;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 100}
_woe_scaled;3;0.8457137182818079;0.9175316346886838;{0: 1, 1: 40};7;0.75;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 300}
_woe_scaled;3;0.8459336063449389;0.9178374201170943;{0: 1, 1: 40};7;0.75;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 400}
_woe_scaled;3;0.845978593205916;0.9178353615657531;{0: 1, 1: 40};7;0.75;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 500}
_woe_scaled;3;0.8459108924671537;0.917875249197082;{0: 1, 1: 40};7;0.75;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 700}
_woe_scaled;3;0.844776702533526;0.91403430633098;{0: 1, 1: 40};7;0.9;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 100}
_woe_scaled;3;0.8451734728301583;0.9144094852891608;{0: 1, 1: 40};7;0.9;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 300}
_woe_scaled;3;0.8453380026271651;0.9152505009610533;{0: 1, 1: 40};7;0.9;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 400}
_woe_scaled;3;0.8451797592907744;0.9153029112582285;{0: 1, 1: 40};7;0.9;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 500}
_woe_scaled;3;0.8452503331186244;0.9149955255348509;{0: 1, 1: 40};7;0.9;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 700}
_woe_scaled;3;0.8437713510191064;0.9320466898214855;{0: 1, 1: 40};8;;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 8, 'max_features': None, 'n_estimators': 100}
_woe_scaled;3;0.8440352785798686;0.9324207909104872;{0: 1, 1: 40};8;;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 8, 'max_features': None, 'n_estimators': 300}
_woe_scaled;3;0.8438847993700751;0.9326776717476827;{0: 1, 1: 40};8;;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 8, 'max_features': None, 'n_estimators': 400}
_woe_scaled;3;0.8439469164149797;0.9328996957155269;{0: 1, 1: 40};8;;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 8, 'max_features': None, 'n_estimators': 500}
_woe_scaled;3;0.8442424335360121;0.9326650581620033;{0: 1, 1: 40};8;;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 8, 'max_features': None, 'n_estimators': 700}
_woe_scaled;3;0.8439773881737395;0.9381247149407583;{0: 1, 1: 40};8;0.75;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 100}
_woe_scaled;3;0.8452015303267811;0.9385853301702852;{0: 1, 1: 40};8;0.75;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 300}
_woe_scaled;3;0.8451057894141553;0.9391288738996657;{0: 1, 1: 40};8;0.75;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 400}
_woe_scaled;3;0.8452078185603681;0.9392049992715372;{0: 1, 1: 40};8;0.75;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 500}
_woe_scaled;3;0.845359797298126;0.9389722680372135;{0: 1, 1: 40};8;0.75;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 700}
_woe_scaled;3;0.8434969311356255;0.9358114347226585;{0: 1, 1: 40};8;0.9;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 100}
_woe_scaled;3;0.8445058661641811;0.9355253867719963;{0: 1, 1: 40};8;0.9;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 300}
_woe_scaled;3;0.8445811686271334;0.9361265852102753;{0: 1, 1: 40};8;0.9;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 400}
_woe_scaled;3;0.8447406317206811;0.936078390642257;{0: 1, 1: 40};8;0.9;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 500}
_woe_scaled;3;0.8449560633943272;0.935935497424001;{0: 1, 1: 40};8;0.9;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 700}
_woe_scaled;3;0.8422323418741365;0.9505077346330895;{0: 1, 1: 40};9;;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': None, 'n_estimators': 100}
_woe_scaled;3;0.842983139335317;0.9515687831204662;{0: 1, 1: 40};9;;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': None, 'n_estimators': 300}
_woe_scaled;3;0.8431530951608559;0.951730126041379;{0: 1, 1: 40};9;;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': None, 'n_estimators': 400}
_woe_scaled;3;0.8432191166764826;0.952005095759293;{0: 1, 1: 40};9;;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': None, 'n_estimators': 500}
_woe_scaled;3;0.8436928207807914;0.9517460226936406;{0: 1, 1: 40};9;;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': None, 'n_estimators': 700}
_woe_scaled;3;0.8435281651567462;0.9561635906621548;{0: 1, 1: 40};9;0.75;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 100}
_woe_scaled;3;0.8443436696749765;0.9568305216795574;{0: 1, 1: 40};9;0.75;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 300}
_woe_scaled;3;0.844717207605966;0.9570706132157806;{0: 1, 1: 40};9;0.75;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 400}
_woe_scaled;3;0.8449273997081629;0.9573159691977318;{0: 1, 1: 40};9;0.75;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 500}
_woe_scaled;3;0.8450457173950869;0.9572653771247808;{0: 1, 1: 40};9;0.75;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 700}
_woe_scaled;3;0.8430673226661969;0.9534973092583345;{0: 1, 1: 40};9;0.9;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 100}
_woe_scaled;3;0.843811481121356;0.9542357053961924;{0: 1, 1: 40};9;0.9;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 300}
_woe_scaled;3;0.8440773169842982;0.9550352522034311;{0: 1, 1: 40};9;0.9;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 400}
_woe_scaled;3;0.8441624523494722;0.9551590035558707;{0: 1, 1: 40};9;0.9;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 500}
_woe_scaled;3;0.8445012684124783;0.9548295095240612;{0: 1, 1: 40};9;0.9;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 700}
_woe_scaled;3;0.8402800944350467;0.866385866046414;{0: 1, 1: 60};5;;100;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': None, 'n_estimators': 100}
_woe_scaled;3;0.8407720860380422;0.8670405079335876;{0: 1, 1: 60};5;;300;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': None, 'n_estimators': 300}
_woe_scaled;3;0.8407735383986148;0.8673788643205067;{0: 1, 1: 60};5;;400;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': None, 'n_estimators': 400}
_woe_scaled;3;0.8407382571590508;0.8673803271117463;{0: 1, 1: 60};5;;500;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': None, 'n_estimators': 500}
_woe_scaled;3;0.8406193075764196;0.8675810139229077;{0: 1, 1: 60};5;;700;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': None, 'n_estimators': 700}
_woe_scaled;3;0.8421498414812019;0.8716015270965148;{0: 1, 1: 60};5;0.75;100;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 100}
_woe_scaled;3;0.842662427295688;0.872647131974739;{0: 1, 1: 60};5;0.75;300;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 300}
_woe_scaled;3;0.8427003090064884;0.8728982622693473;{0: 1, 1: 60};5;0.75;400;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 400}
_woe_scaled;3;0.8429967820756816;0.8727390022258105;{0: 1, 1: 60};5;0.75;500;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 500}
_woe_scaled;3;0.8427114418559498;0.8725405972701515;{0: 1, 1: 60};5;0.75;700;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 700}
_woe_scaled;3;0.8411633046771166;0.8689366361345713;{0: 1, 1: 60};5;0.9;100;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 100}
_woe_scaled;3;0.8414446888125101;0.8694903159572714;{0: 1, 1: 60};5;0.9;300;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 300}
_woe_scaled;3;0.8417387118665646;0.8703273373434461;{0: 1, 1: 60};5;0.9;400;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 400}
_woe_scaled;3;0.8418045846994994;0.8702598283267463;{0: 1, 1: 60};5;0.9;500;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 500}
_woe_scaled;3;0.84177046889503;0.8704182641882473;{0: 1, 1: 60};5;0.9;700;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 700}
_woe_scaled;3;0.8423444352131163;0.8836960915964202;{0: 1, 1: 60};6;;100;{'class_weight': {0: 1, 1: 60}, 'max_depth': 6, 'max_features': None, 'n_estimators': 100}
_woe_scaled;3;0.8434291979561065;0.8841500962731125;{0: 1, 1: 60};6;;300;{'class_weight': {0: 1, 1: 60}, 'max_depth': 6, 'max_features': None, 'n_estimators': 300}
_woe_scaled;3;0.8433991785566731;0.8845090624785605;{0: 1, 1: 60};6;;400;{'class_weight': {0: 1, 1: 60}, 'max_depth': 6, 'max_features': None, 'n_estimators': 400}
_woe_scaled;3;0.8433543481023703;0.8844808371776454;{0: 1, 1: 60};6;;500;{'class_weight': {0: 1, 1: 60}, 'max_depth': 6, 'max_features': None, 'n_estimators': 500}
_woe_scaled;3;0.8434038984433495;0.884689967290563;{0: 1, 1: 60};6;;700;{'class_weight': {0: 1, 1: 60}, 'max_depth': 6, 'max_features': None, 'n_estimators': 700}
_woe_scaled;3;0.844200314531866;0.889853673904573;{0: 1, 1: 60};6;0.75;100;{'class_weight': {0: 1, 1: 60}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 100}
_woe_scaled;3;0.8450368196922191;0.8905129931958621;{0: 1, 1: 60};6;0.75;300;{'class_weight': {0: 1, 1: 60}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 300}
_woe_scaled;3;0.844875511355193;0.8906808900971471;{0: 1, 1: 60};6;0.75;400;{'class_weight': {0: 1, 1: 60}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 400}
_woe_scaled;3;0.8449957903745413;0.8906572167251778;{0: 1, 1: 60};6;0.75;500;{'class_weight': {0: 1, 1: 60}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 500}
_woe_scaled;3;0.8448052173412743;0.8907431920827088;{0: 1, 1: 60};6;0.75;700;{'class_weight': {0: 1, 1: 60}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 700}
_woe_scaled;3;0.8436001758011521;0.8874976869041417;{0: 1, 1: 60};6;0.9;100;{'class_weight': {0: 1, 1: 60}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 100}
_woe_scaled;3;0.8440042730088728;0.887696740022248;{0: 1, 1: 60};6;0.9;300;{'class_weight': {0: 1, 1: 60}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 300}
_woe_scaled;3;0.8440738039185428;0.8884339732561704;{0: 1, 1: 60};6;0.9;400;{'class_weight': {0: 1, 1: 60}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 400}
_woe_scaled;3;0.8441592403826739;0.8883307534950576;{0: 1, 1: 60};6;0.9;500;{'class_weight': {0: 1, 1: 60}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 500}
_woe_scaled;3;0.8442193955420627;0.8883236337575348;{0: 1, 1: 60};6;0.9;700;{'class_weight': {0: 1, 1: 60}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 700}
_woe_scaled;3;0.8436803829927109;0.9009657943626345;{0: 1, 1: 60};7;;100;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': None, 'n_estimators': 100}
_woe_scaled;3;0.8442565856332392;0.9011037370768706;{0: 1, 1: 60};7;;300;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': None, 'n_estimators': 300}
_woe_scaled;3;0.8441399039978352;0.9014979328600674;{0: 1, 1: 60};7;;400;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': None, 'n_estimators': 400}
_woe_scaled;3;0.8440445755395527;0.9014876327482719;{0: 1, 1: 60};7;;500;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': None, 'n_estimators': 500}
_woe_scaled;3;0.8441313077962612;0.9015286612564036;{0: 1, 1: 60};7;;700;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': None, 'n_estimators': 700}
_woe_scaled;3;0.8448542500486869;0.9086997780274951;{0: 1, 1: 60};7;0.75;100;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 100}
_woe_scaled;3;0.8450160422382691;0.9087685560244633;{0: 1, 1: 60};7;0.75;300;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 300}
_woe_scaled;3;0.8452455091560122;0.9089628281857539;{0: 1, 1: 60};7;0.75;400;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 400}
_woe_scaled;3;0.8453095412615453;0.9088971092237698;{0: 1, 1: 60};7;0.75;500;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 500}
_woe_scaled;3;0.8454138621133621;0.9091199510984698;{0: 1, 1: 60};7;0.75;700;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 700}
_woe_scaled;3;0.8439197964232329;0.9053996120262354;{0: 1, 1: 60};7;0.9;100;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 100}
_woe_scaled;3;0.8444490369949146;0.9051011349483442;{0: 1, 1: 60};7;0.9;300;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 300}
